"fucI_b2802_at"	"fucI"	188.1	66.8	281	91.4	59.2	228.4	328.3	330.8	509	538.4	380.1	522	482.5	588.5	519.9	"L-fucose isomerase///L-fucose isomerase///L-fucose isomerase///L-fucose isomerase"	"fucI///fucI///fucI///fucI"	"1039222///958301///946195///916477"								"b2802"			"NC_004431.1 (3210451..3212226)///NC_002655.2 (3725282..3727057)///NC_000913.2 (2933606..2935381)///NC_002695.1 (3657984..3659759)"		"carbohydrate catabolic process"			"GO:0016052"	
"fucK_b2803_at"	"fucK"	464	806.2	748.5	666.4	455.6	928.7	861.1	552.9	1047.1	796.4	735.2	685.2	857.8	692.2	704.1	"L-fuculokinase///L-fuculokinase///L-fuculokinase"	"fucK///fucK///ECs3663"	"958268///946022///916532"								"b2803"			"NC_002655.2 (3727136..3728584)///NC_000913.2 (2935460..2936908)///NC_002695.1 (3659838..3661286)"		"carbohydrate catabolic process"			"GO:0016052"	
"fucO_b2799_at"	"fucO"	193.5	136.5	50	35.4	89.3	275	310.4	148.5	217.8	472.2	421.3	486.6	367.6	489.1	443.5	"L-1,2-propanediol oxidoreductase///L-1,2-propanediol oxidoreductase///L-1,2-propanediol oxidoreductase///L-1,2-propanediol oxidoreductase"	"fucO///fucO///fucO///ECs3659"	"1039215///958299///947273///916534"								"b2799"			"NC_004431.1 (3206732..3207883, complement)///NC_002655.2 (3721563..3722714, complement)///NC_000913.2 (2929887..2931035, complement)///NC_002695.1 (3654265..3655416, complement)"		"carbohydrate catabolic process///glycolate metabolic process"			"GO:0016052///GO:0009441"	
"fucP_b2801_at"	"fucP"	5.3	15.2	11.8	154.6	19.1	23.1	11.8	105.5	10.7	51.2	118.5	136.8	154.1	110.5	64.2	"L-fucose transporter///L-fucose transporter///L-fucose transporter"	"fucP///fucP///ECs3661"	"957232///947487///916474"								"b2801"			"NC_002655.2 (3723933..3725249)///NC_000913.2 (2932257..2933573)///NC_002695.1 (3656635..3657951)"		"carbohydrate catabolic process"	"organelle inner membrane///peptidoglycan-based cell wall"		"GO:0016052"	"GO:0019866///GO:0009274"
"fucR_b2805_at"	"fucR"	516.1	607.2	532.5	352	408.6	1169.8	978.6	1120.6	786.9	1448.4	1622.4	1508.4	2270.6	1440.7	1579.3	"DNA-binding transcriptional activator FucR///DNA-binding transcriptional activator FucR///DNA-binding transcriptional activator///FucR family transcriptional regulator"	"fucR///fucR///fucR///ECs3665"	"1039228///958272///946905///916529"								"b2805"			"NC_004431.1 (3214225..3214965)///NC_002655.2 (3729066..3729797)///NC_000913.2 (2937390..2938121)///NC_002695.1 (3661768..3662499)"	"transcription activator activity"	"carbohydrate catabolic process"	"cytoplasm"	"GO:0016563"	"GO:0016052"	"GO:0005737"
"fucU_b2804_at"	"fucU"	955.7	948.5	1112.1	1121	903	972.9	992.2	962.2	1129.6	1206.4	1159.7	1134.1	1182.8	1035	1106.9	"fucose operon fucU protein///protein of fucose operon///L-fucose mutarotase///FucU"	"fucU///fucU///fucU///ECs3664"	"1039226///958270///945842///916530"								"b2804"			"NC_004431.1 (3213754..3214176)///NC_002655.2 (3728586..3729008)///NC_000913.2 (2936910..2937332)///NC_002695.1 (3661288..3661710)"						
"fumA_b1612_at"	"fumA"	2048.1	1865	1786.1	1793.4	1679.5	3373.5	3526	4134.7	3606.2	4563.5	3384.6	5201.5	3445.9	3625.4	4395.5	"fumarate hydratase class I, aerobic///fumarase A///fumarate hydratase (fumarase A), aerobic Class I///fumarase A"	"fumA///fumA///fumA///ECs2318"	"1036044///961562///946826///916929"								"b1612"			"NC_004431.1 (1847426..1849072, complement)///NC_002655.2 (2361819..2363465, complement)///NC_000913.2 (1684755..1686401, complement)///NC_002695.1 (2286532..2288178, complement)"		"tricarboxylic acid cycle"			"GO:0006099"	
"fumB_b4122_at"	"fumB"	13.7	38.9	32.7	45.5	15.2	55.4	38.9	96.7	91.6	52.2	59.6	33.8	45.8	55.7	36.8	"fumarase B///anaerobic class I fumarate hydratase (fumarase B)///fumarase B"	"fumB///fumB///ECs5104"	"960002///948642///914223"								"b4122"			"NC_002655.2 (5230115..5231761, complement)///NC_000913.2 (4343703..4345349, complement)///NC_002695.1 (5200130..5201776, complement)"		"anaerobic respiration///fermentation///tricarboxylic acid cycle"			"GO:0009061///GO:0006113///GO:0006099"	
"fumC_b1611_at"	"fumC"	319.1	574.7	407.8	570.3	684.2	980.9	725	1052.3	953.8	1192.6	1196.2	1422.7	1726.5	1926.3	1687.5	"fumarate hydratase///fumarate hydratase (fumarase C),aerobic Class II///fumarate hydratase"	"fumC///fumC///fumC"	"961561///946147///913708"								"b1611"			"NC_002655.2 (2360273..2361676, complement)///NC_000913.2 (1683209..1684612, complement)///NC_002695.1 (2284986..2286389, complement)"		"anaerobic respiration///fermentation///tricarboxylic acid cycle"			"GO:0009061///GO:0006113///GO:0006099"	
"fur_b0683_at"	"fur"	4851.4	6544.7	5712.8	4601	6941.2	6154.4	6255	6460.5	5208.5	6500.6	6782.7	7247.3	6712.1	5256.5	5806.9	"ferric uptake regulator///ferric uptake regulator///DNA-binding transcriptional dual regulator of siderophore biosynthesis and transport///ferric uptake regulator"	"fur///fur///fur///fur"	"1037658///957758///945295///917083"								"b0683"			"NC_004431.1 (752596..753042, complement)///NC_002655.2 (790005..790451, complement)///NC_000913.2 (709423..709869, complement)///NC_002695.1 (790224..790670, complement)"	"transcription repressor activity"		"cytoplasm"	"GO:0016564"		"GO:0005737"
"fusA_b3340_at"	"fusA"	39927.4	35926.4	33687.7	26138.8	57016.8	29683.6	24925.9	25857.5	24878.1	25245.7	20187.8	23991.4	20395.6	20110.9	27001	"elongation factor G///elongation factor G///protein chain elongation factor EF-G, GTP-binding///elongation factor G"	"fusA///fusA///fusA///ECs4191"	"1040244///961515///947847///915956"								"b3340"			"NC_004431.1 (3902788..3904902, complement)///NC_002655.2 (4258528..4260642, complement)///NC_000913.2 (3469422..3471536, complement)///NC_002695.1 (4191306..4193420, complement)"		"translation"	"cytoplasm"		"GO:0006412"	"GO:0005737"
"gabD_b2661_at"	"gabD"	69.3	200.7	63.9	329.7	156.4	498.1	460.5	457.2	415.3	1101.4	1757.3	653	1012.4	1373.4	1003	"succinate-semialdehyde dehydrogenase I, NADP-dependent"	"gabD"	948060								"b2661"			"NC_000913.2 (2789295..2790743)"		"gamma-aminobutyric acid catabolic process///putrescine catabolic process"			"GO:0009450///GO:0009447"	
"gabP_b2663_at"	"gabP"	36.7	88.3	40.9	29.3	38.4	286.8	174.8	160.9	65.3	438.3	596.6	372	411.8	450.4	418.4	"gamma-aminobutyrate transporter"	"gabP"	948049								"b2663"			"NC_000913.2 (2792275..2793675)"		"carbohydrate catabolic process"	"organelle inner membrane///peptidoglycan-based cell wall"		"GO:0016052"	"GO:0019866///GO:0009274"
"gabT_b2662_at"	"gabT"	449.6	507	455.2	409.6	334.9	778.4	611.2	606.1	538.6	1368.8	1864.2	1203.2	1213.7	1556.9	1551.1	"4-aminobutyrate aminotransferase, PLP-dependent"	"gabT"	948067								"b2662"			"NC_000913.2 (2790757..2792037)"		"gamma-aminobutyric acid catabolic process///putrescine catabolic process"			"GO:0009450///GO:0009447"	
"gadA_b3517_at"	"gadA"	8.8	24.2	12.4	10	84.5	26.7	4.9	3	4.1	146.2	145.8	184.4	65.9	1438.9	1101.3	"glutamate decarboxylase alpha///glutamate decarboxylase///glutamate decarboxylase A, PLP-dependent///glutamate decarboxylase"	"gadA///gadA///gadA///ECs4397"	"1037216///961141///948027///915746"								"b3517"			"NC_004431.1 (4104924..4106387, complement)///NC_002655.2 (4475543..4476943, complement)///NC_000913.2 (3664203..3665603, complement)///NC_002695.1 (4408316..4409716, complement)"		"cellular amino acid catabolic process///cellular amino acid metabolic process"	"cytoplasm"		"GO:0009063///GO:0006520"	"GO:0005737"
"gadB_b1493_at"	"gadB"	186.2	151.8	96.2	123.2	292.7	107.8	82.8	106.3	15.7	718.6	495.6	679.4	167	3198.1	3199.3	"glutamate decarboxylase beta///glutamate decarboxylase///glutamate decarboxylase B, PLP-dependent///glutamate decarboxylase"	"gadB///gadB///gadB///ECs2098"	"1035839///960675///946058///917300"								"b1493"			"NC_004431.1 (1756318..1757787, complement)///NC_002655.2 (1995182..1996582)///NC_000913.2 (1568669..1570069, complement)///NC_002695.1 (2091890..2093290, complement)"		"cellular amino acid catabolic process///cellular amino acid metabolic process"	"cytoplasm"		"GO:0009063///GO:0006520"	"GO:0005737"
"galE_b0759_at"	"galE"	1015.6	1185.6	893.7	896.8	988.1	1278.8	1263.5	1577.9	1178.7	1177.3	1276.2	1450.3	1609.1	1676	1491	"UDP-galactose-4-epimerase///UDP-galactose-4-epimerase///UDP-galactose-4-epimerase///UDP-galactose-4-epimerase"	"galE///galE///galE///ECs0787"	"1036650///957904///945354///917525"								"b0759"			"NC_004431.1 (812616..813632, complement)///NC_002655.2 (876559..877575, complement)///NC_000913.2 (790262..791278, complement)///NC_002695.1 (874911..875939, complement)"	"cell surface antigen activity, host-interacting"	"NAD biosynthetic process///carbohydrate catabolic process///colanic acid biosynthetic process///galactose metabolic process///response to desiccation"	"cytoplasm"	"GO:0042280"	"GO:0009435///GO:0016052///GO:0009242///GO:0006012///GO:0009269"	"GO:0005737"
"galF_b2042_at"	"galF"	3572.7	3273.3	3934.8	4701.5	4506.3	2554.8	2315.4	3397.3	2082.5	2676.4	2669.4	2486	2232.9	2151.6	2240.9	"putative regulatory subunit for GalU"	"galF"	946560								"b2042"			"NC_000913.2 (2111458..2112351, complement)"		"nucleotide-sugar biosynthetic process"	"cytoplasm"		"GO:0009226"	"GO:0005737"
"galK_b0757_at"	"galK"	2160.6	2167.4	2538.7	2368.6	1457.1	3608.7	4100.4	3783.5	3044.5	2989.7	2789.2	2844.2	3141.4	2963.6	3556.5	"galactokinase///galactokinase///galactokinase///galactokinase"	"galK///galK///galK///ECs0785"	"1038288///957898///945358///917523"								"b0757"			"NC_004431.1 (810408..811556, complement)///NC_002655.2 (874351..875499, complement)///NC_000913.2 (788054..789202, complement)///NC_002695.1 (872703..873851, complement)"	"cell surface antigen activity, host-interacting"	"carbohydrate catabolic process///colanic acid biosynthetic process///galactose metabolic process///response to desiccation"	"cytoplasm"	"GO:0042280"	"GO:0016052///GO:0009242///GO:0006012///GO:0009269"	"GO:0005737"
"galM_b0756_at"	"galM"	2005.7	2014.4	1401	2457.5	1371.2	2282.9	2514.2	3241.4	2149.6	2331.6	2326.3	2322.2	2259.4	2648.1	2108	"aldose 1-epimerase///aldose 1-epimerase///galactose-1-epimerase (mutarotase)///aldose 1-epimerase"	"galM///galM///galM///galM"	"1038053///957897///944943///917521"								"b0756"			"NC_004431.1 (809374..810414, complement)///NC_002655.2 (873317..874357, complement)///NC_000913.2 (787020..788060, complement)///NC_002695.1 (871669..872709, complement)"		"carbohydrate catabolic process"	"periplasmic space"		"GO:0016052"	"GO:0042597"
"galP_b2943_at"	"galP"	327.8	233.3	332.4	520.7	216	40.8	65.1	152.1	61.8	53	192.5	115.2	62.1	33	40.8	"galactose-proton symporter///galactose-proton symport of transport system///D-galactose transporter///galactose-proton symport of transport system"	"galP///galP///galP///ECs3819"	"1039442///958406///947434///916357"								"b2943"			"NC_004431.1 (3384227..3385633)///NC_002655.2 (3897091..3898485)///NC_000913.2 (3086306..3087700)///NC_002695.1 (3829783..3831177)"		"carbohydrate catabolic process"	"organelle inner membrane///peptidoglycan-based cell wall"		"GO:0016052"	"GO:0019866///GO:0009274"
"galR_b2837_at"	"galR"	365	333.3	530.7	533.5	566	514.3	530.5	411.2	337.6	578.3	432.7	390.8	326.9	349.2	376.9	"DNA-binding transcriptional regulator GalR///DNA-binding transcriptional regulator GalR///DNA-binding transcriptional repressor///DNA-binding transcriptional regulator GalR"	"galR///galR///galR///ECs3694"	"1039311///958305///947314///916490"								"b2837"			"NC_004431.1 (3284632..3285663)///NC_002655.2 (3766299..3767330)///NC_000913.2 (2974621..2975652)///NC_002695.1 (3699000..3700031)"	"transcription repressor activity"	"carbohydrate catabolic process"	"cytoplasm"	"GO:0016564"	"GO:0016052"	"GO:0005737"
"galS_b2151_at"	"galS"	323.4	173	330.3	326.2	183.3	326.6	517.6	389.3	587.8	433	596.8	549.7	711.8	578	459.7	"DNA-binding transcriptional regulator GalS///DNA-binding transcriptional regulator GalS///DNA-binding transcriptional repressor///DNA-binding transcriptional regulator GalS"	"galS///galS///galS///ECs3043"	"1038035///959368///949043///916747"								"b2151"			"NC_004431.1 (2532323..2533369, complement)///NC_002655.2 (3046889..3047929, complement)///NC_000913.2 (2238650..2239690, complement)///NC_002695.1 (2975621..2976661, complement)"	"transcription repressor activity"	"carbohydrate catabolic process"	"cytoplasm"	"GO:0016564"	"GO:0016052"	"GO:0005737"
"galT_b0758_at"	"galT"	376.3	405.2	306.4	433	324.5	488.7	633.7	774.2	448.5	456.8	562.6	595.9	672	572.7	671.2	"galactose-1-phosphate uridylyltransferase///galactose-1-phosphate uridylyltransferase"	"galT///galT"	"1037875///945357"								"b0758"			"NC_004431.1 (811560..812606, complement)///NC_000913.2 (789206..790252, complement)"	"cell surface antigen activity, host-interacting"	"carbohydrate catabolic process///colanic acid biosynthetic process///galactose metabolic process///response to desiccation"	"cytoplasm"	"GO:0042280"	"GO:0016052///GO:0009242///GO:0006012///GO:0009269"	"GO:0005737"
"galU_b1236_at"	"galU"	958.4	1330	1500.2	1871.4	1789.5	930.8	823.2	927	566.1	993.9	1083.8	1062	977.9	907.3	798.2	"UTP-glucose-1-phosphate uridylyltransferase///UTP-glucose-1-phosphate uridylyltransferase///glucose-1-phosphate uridylyltransferase///UTP-glucose-1-phosphate uridylyltransferase"	"galU///galU///galU///ECs1738"	"1035482///960488///945730///913114"								"b1236"			"NC_004431.1 (1536428..1537336)///NC_002655.2 (1828438..1829346)///NC_000913.2 (1290680..1291588)///NC_002695.1 (1736502..1737410)"		"carbohydrate catabolic process///colanic acid biosynthetic process///galactose metabolic process///glucose metabolic process///response to desiccation"			"GO:0016052///GO:0009242///GO:0006012///GO:0006006///GO:0009269"	
"gapA_b1779_at"	"gapA"	41025.7	35517.9	34564.7	29110.4	46074.6	22262.4	22295.6	15028	19686	15209.9	13899.7	12881.3	11844.5	12447.6	12140.9	"glyceraldehyde-3-phosphate dehydrogenase///glyceraldehyde-3-phosphate dehydrogenase///glyceraldehyde-3-phosphate dehydrogenase A///glyceraldehyde-3-phosphate dehydrogenase"	"gapA///gapA///gapA///ECs2488"	"1036624///961753///947679///913285"								"b1779"			"NC_004431.1 (2019992..2020996)///NC_002655.2 (2539576..2540571)///NC_000913.2 (1860795..1861790)///NC_002695.1 (2464373..2465368)"		"gluconeogenesis///glycolysis///pyridoxine biosynthetic process"	"cytoplasm"		"GO:0006094///GO:0006096///GO:0008615"	"GO:0005737"
"gapC_1_b1417_at"	"gapC"	973.5	1205	1211.5	660.2	1445.4	828	876.3	740.8	978.8	764.1	912.5	1406	1029.4	2449.5	1813.7	"pseudo///glyceraldehyde 3-phosphate dehydrogenase A///glyceraldehyde-3-phosphate dehydrogenase///glyceraldehyde 3-phosphate dehydrogenase C"	"gapC///c1843///gapC///ECs2022"	"2847738///1035649///960993///917219"								"b1417"			"NC_000913.2 (1487737..1488737, complement)///NC_004431.1 (1683831..1684832, complement)///NC_002655.2 (2080256..2081257)///NC_002695.1 (2007221..2008222, complement)"						
"gapC_2_b1416_at"	"gapC"	1089.5	1209.1	1415	856.6	1593.5	956.6	725.4	666	818.7	725.3	953.7	1007.1	913.6	1926.1	1271.8	"pseudo///glyceraldehyde 3-phosphate dehydrogenase A///glyceraldehyde-3-phosphate dehydrogenase///glyceraldehyde 3-phosphate dehydrogenase C"	"gapC///c1843///gapC///ECs2022"	"2847738///1035649///960993///917219"								"b1416"			"NC_000913.2 (1487737..1488737, complement)///NC_004431.1 (1683831..1684832, complement)///NC_002655.2 (2080256..2081257)///NC_002695.1 (2007221..2008222, complement)"						
"gatA_b2094_at"	"gatA"	11583.9	12925.9	10081.4	9548.7	13575.9	27626.4	24637.8	26235.8	27437.1	27784.2	25072.7	34118.7	27675.1	30866.8	39044.7	"PTS system galactitol-specific transporter subunit IIA///PTS system galactitol-specific transporter subunit IIA///galactitol-specific enzyme IIA component of PTS///PTS system galactitol-specific transporter subunit IIA"	"gatA///gatA///gatA///ECs2897"	"1037937///956751///946633///916599"								"b2094"			"NC_004431.1 (2464639..2465091, complement)///NC_002655.2 (2918357..2918809, complement)///NC_000913.2 (2172619..2173071, complement)///NC_002695.1 (2848139..2848591, complement)"		"carbohydrate catabolic process"	"cytoplasm"		"GO:0016052"	"GO:0005737"
"gatB_b2093_at"	"gatB"	6818.5	11965.1	9271	9096.1	9946.5	31611.5	23888.6	23114.3	27840.6	25600.7	24830.6	30054.8	25746.4	30811.4	36911.4	"galactitol-specific enzyme IIB component of PTS"	"gatB"	946610								"b2093"			"NC_000913.2 (2172304..2172588, complement)"		"carbohydrate catabolic process"	"cytoplasm"		"GO:0016052"	"GO:0005737"
"gatC_b2092_at"	"gatC"	2429.5	2427.6	1900.7	1975.1	2403.1	10503.8	8541.1	9481.6	8759.6	10639.5	12215.4	12919.6	13155	12644.2	11342.8	"galactitol-specific enzyme IIC component of PTS"	"gatC"	946603								"b2092"			"NC_000913.2 (2170945..2172300, complement)"		"carbohydrate catabolic process"	"organelle inner membrane///peptidoglycan-based cell wall"		"GO:0016052"	"GO:0019866///GO:0009274"
"gatD_b2091_at"	"gatD"	377.7	641.2	125.9	351.4	577.6	2635.2	2111	2155.1	2282.2	3035.6	2994.4	4335.4	4468.7	4559.3	3157.5	"galactitol-1-phosphate dehydrogenase///galactitol-1-phosphate dehydrogenase///galactitol-1-phosphate dehydrogenase, Zn-dependent and NAD(P)-binding///galactitol-1-phosphate dehydrogenase"	"gatD///gatD///gatD///ECs2894"	"1037934///956811///946598///916596"								"b2091"			"NC_004431.1 (2461877..2462917, complement)///NC_002655.2 (2915595..2916635, complement)///NC_000913.2 (2169857..2170897, complement)///NC_002695.1 (2845377..2846417, complement)"		"carbohydrate catabolic process"			"GO:0016052"	
"gatR_1_b2087_at"	"gatR"	126.2	78	242	33.5	75	161.4	81.6	45.9	118.5	173.3	165.4	128.6	185.1	111.4	129.6	"pseudo"	"gatR"	2847672								"b2087"			"NC_000913.2 (2169453..2169751, complement)///NC_000913.2 (2167718..2168192, complement)"						
"gatR_2_b2090_f_at"	"gatR"	997.3	772.4	1154.2	650.5	841.3	1739.3	1841.3	1924	1741.1	2290.1	2143	3045.7	2987.8	2642.4	2163.6	"pseudo///hypothetical protein///split galactitol utilization operon repressor"	"gatR///c2615///ECs2893"	"2847672///1037933///916595"								"b2090"			"NC_000913.2 (2169453..2169751, complement)///NC_000913.2 (2167718..2168192, complement)///NC_004431.1 (2460998..2461777, complement)///NC_002695.1 (2844498..2845277, complement)"						
"gatY_b2096_at"	"gatY"	15697.9	14722.8	12262.8	16943.8	20682.4	30445.8	26068.7	24343.3	29826.3	26681.2	27250.9	28556.2	24161	31900.7	38997.7	"tagatose-bisphosphate aldolase///D-tagatose 1,6-bisphosphate aldolase 2, catalytic subunit///tagatose-bisphosphate aldolase"	"gatY///gatY///gatY"	"956817///946636///916602"								"b2096"			"NC_002655.2 (2920110..2920964, complement)///NC_000913.2 (2174372..2175226, complement)///NC_002695.1 (2849892..2850746, complement)"		"carbohydrate catabolic process"			"GO:0016052"	
"gatZ_b2095_at"	"gatZ"	12930.1	13923.4	10687.9	9229.1	13697.1	29743	24788.4	25961.6	31523.5	25258.7	25624.3	33705.1	28147.3	34666.3	41490.8	"tagatose 6-phosphate kinase 1///D-tagatose 1,6-bisphosphate aldolase 2, subunit///tagatose 6-phosphate kinase 1"	"gatZ///gatZ///ECs2898"	"961356///946641///916601"								"b2095"			"NC_002655.2 (2918819..2920081, complement)///NC_000913.2 (2173081..2174343, complement)///NC_002695.1 (2848601..2849863, complement)"		"carbohydrate catabolic process"			"GO:0016052"	
"gcd_b0124_at"	"gcd"	609.6	561.7	686.7	861.5	726.2	271.8	279.6	353.7	73.9	262.4	263.1	475.1	195.9	733.7	662.3	"glucose dehydrogenase///glucose dehydrogenase///glucose dehydrogenase"	"gcd///gcd///ECs0128"	"956827///944830///913709"								"b0124"			"NC_002655.2 (143208..145598, complement)///NC_000913.2 (138835..141225, complement)///NC_002695.1 (143207..145597, complement)"		"carbohydrate catabolic process///glucose metabolic process"	"organelle inner membrane///peptidoglycan-based cell wall"		"GO:0016052///GO:0006006"	"GO:0019866///GO:0009274"
"gcl_b0507_at"	"gcl"	71	103.5	352.7	166.8	91	185.8	99.7	144.3	200.6	186.7	223.2	174.7	236.5	317.6	329.7	"glyoxylate carboligase"	"gcl"	945394								"b0507"			"NC_000913.2 (533140..534921)"		"allantoin assimilation pathway///glycolate metabolic process"			"GO:0009442///GO:0009441"	
"gcpE_b2515_at"	"ispG"	1844.1	1678.6	2016.5	2489.6	1699.6	1935.8	1909.4	2042.2	1881.4	1886.4	2068.7	1691.9	1883.2	2052.8	2037.8	"4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase///4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase///1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase///4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase"	"ispG///ispG///ispG///ispG"	"1038713///957794///946991///915209"								"b2515"			"NC_004431.1 (2909312..2910430, complement)///NC_002655.2 (3426663..3427781, complement)///NC_000913.2 (2638708..2639826, complement)///NC_002695.1 (3356827..3357945, complement)"						
"gcvA_b2808_at"	"gcvA"	456.7	556.8	156.6	399.3	475.9	653.9	584.2	688.7	399.4	658.4	700.5	557.3	704.6	426.2	683.4	"DNA-binding transcriptional activator GcvA///DNA-binding transcriptional dual regulator"	"gcvA///gcvA"	"1039231///947278"								"b2808"			"NC_004431.1 (3216516..3217433, complement)///NC_000913.2 (2939672..2940589, complement)"	"transcription activator activity///transcription repressor activity"	"cellular amino acid catabolic process"	"cytoplasm"	"GO:0016563///GO:0016564"	"GO:0009063"	"GO:0005737"
"gcvH_b2904_at"	"gcvH"	5197.5	5042.1	5880.2	7057.2	7204.2	5118.4	5058.2	5733.1	5524.8	10203.3	8995.7	3185.3	3734.4	4041.2	3867.7	"glycine cleavage system protein H///glycine cleavage complex lipoylprotein///glycine cleavage system protein H"	"gcvH///gcvH///ECs3775"	"960788///947393///916406"								"b2904"			"NC_002655.2 (3853596..3853985, complement)///NC_000913.2 (3047182..3047571, complement)///NC_002695.1 (3786288..3786677, complement)"		"cellular amino acid catabolic process"			"GO:0009063"	
"gcvP_b2903_at"	"gcvP"	601.2	583.5	875.4	852	722.3	726	668.6	690.8	748.1	1471.1	1356.4	564.4	671.4	668.1	610.1	"glycine dehydrogenase///glycine decarboxylase, PLP-dependent, subunit (protein P) of glycine cleavage complex///glycine dehydrogenase"	"gcvP///gcvP///ECs3774"	"961098///947394///916407"								"b2903"			"NC_002655.2 (3850605..3853478, complement)///NC_000913.2 (3044190..3047063, complement)///NC_002695.1 (3783297..3786170, complement)"		"cellular amino acid catabolic process"			"GO:0009063"	
"gcvR_b2479_at"	"gcvR"	1478	2423.8	1923.7	1544.2	2020.7	1832.9	1787.9	1694	1492.4	1745.9	1763	1648.4	1680.9	1861.1	1321.2	"glycine cleavage system transcriptional repressor///glycine cleavage system transcriptional repressor///DNA-binding transcriptional repressor, regulatory protein accessory to GcvA///glycine cleavage system transcriptional repressor"	"gcvR///gcvR///gcvR///gcvR"	"1038665///957739///946950///915250"								"b2479"			"NC_004431.1 (2870643..2871215)///NC_002655.2 (3385835..3386407)///NC_000913.2 (2597928..2598500)///NC_002695.1 (3316001..3316573)"	"transcription repressor activity"	"cellular amino acid catabolic process"	"cytoplasm"	"GO:0016564"	"GO:0009063"	"GO:0005737"
"gcvT_b2905_at"	"gcvT"	1769.2	1500.1	1511.4	1815.7	2310.6	1436	1634.4	1799.6	1516.5	3606.9	3419.9	979.7	1309.9	1386.5	1639	"aminomethyltransferase, tetrahydrofolate-dependent, subunit (T protein) of glycine cleavage complex"	"gcvT"	947390								"b2905"			"NC_000913.2 (3047595..3048689, complement)"		"cellular amino acid catabolic process"			"GO:0009063"	
"gdhA_b1761_at"	"gdhA"	9476.5	8594.3	7201.2	10622.5	10551.6	5951.6	6478.2	6804.4	6366.9	4591.2	5173.2	4184.5	4329.8	3200.4	3166	"glutamate dehydrogenase///glutamate dehydrogenase, NADP-specific///glutamate dehydrogenase"	"gdhA///gdhA///ECs2467"	"961732///946802///917776"								"b1761"			"NC_002655.2 (2517086..2518429)///NC_000913.2 (1840395..1841738)///NC_002695.1 (2441883..2443226)"		"glutamate biosynthetic process"	"cytoplasm"		"GO:0006537"	"GO:0005737"
"gef_b0018_at"	"gef"	120.2	131.8	120.1	135.5	56.8	110.7	142.7	241	153.5	146.2	201.3	232.6	275.1	236.2	280.1	"Gef protein///regulatory protein for HokC, overlaps CDS of hokC///Gef protein"	"gef///mokC///ECs0016"	"956675///944756///913408"								"b0018"			"NC_002655.2 (15419..15628, complement)///NC_000913.2 (16751..16960, complement)///NC_002695.1 (15419..15628, complement)"						
"ggt_b3447_at"	"ggt"	454.4	414.5	597.4	670.8	359	691	530.7	669.8	472.7	672.3	746	766.5	379.2	588.4	669.9	"gamma-glutamyltranspeptidase///gamma-glutamyltranspeptidase///gamma-glutamyltranspeptidase"	"ggt///ggt///ggt"	"961624///947947///915849"								"b3447"			"NC_002655.2 (4369960..4371705, complement)///NC_000913.2 (3583104..3584846, complement)///NC_002695.1 (4302737..4304482, complement)"						
"gidA_b3741_at"	"gidA"	765.7	699.8	720.5	804.1	677.7	662.5	837.8	851.1	734.1	875.8	696.2	607.1	732.8	576.2	374	"tRNA uridine 5-carboxymethylaminomethyl modification protein GidA///5-methylaminomethyl-2-thiouridine modification at tRNA U34///tRNA uridine 5-carboxymethylaminomethyl modification protein GidA"	"gidA///mnmG///ECs4683"	"960429///948248///915333"								"b3741"			"NC_002655.2 (4786169..4788058, complement)///NC_000913.2 (3921767..3923656, complement)///NC_002695.1 (4717188..4719077, complement)"						
"gidB_b3740_at"	"gidB"	365.5	574.9	552.7	528.6	509.3	365.3	339.1	398.5	444.8	211.6	376	188.6	324.8	286.7	170.3	"16S rRNA methyltransferase GidB///16S rRNA methyltransferase GidB///16S rRNA m(7)G527 methyltransferase, SAM-dependent; glucose-inhibited cell-division protein///16S rRNA methyltransferase GidB"	"gidB///gidB///rsmG///gidB"	"1040283///960431///948250///915344"								"b3740"			"NC_004431.1 (4424090..4424713, complement)///NC_002655.2 (4785482..4786105, complement)///NC_000913.2 (3921080..3921703, complement)///NC_002695.1 (4716501..4717124, complement)"						
"gip_b0508_at"	"gip"	14.5	58.2	162.6	212.5	79.6	96.5	117.4	106.2	196.7	162.4	130.3	65.8	263.2	186.4	84.3	"hydroxypyruvate isomerase///hydroxypyruvate isomerase///hydroxypyruvate isomerase///hydroxypyruvate isomerase"	"gip///gip///hyi///ECs0569"	"1036160///957498///946186///915783"								"b0508"			"NC_004431.1 (604511..605287)///NC_002655.2 (627997..628773)///NC_000913.2 (534934..535710)///NC_002695.1 (628303..629079)"			"cytoplasm"			"GO:0005737"
"glcB_b2976_at"	"glcB"	318.1	204.8	259.5	406.8	225.3	751.1	802.2	1134.6	936.7	1437.9	1507.1	3332.2	3609.5	1387.6	1129.9	"malate synthase G///malate synthase G"	"glcB///glcB"	"1039747///948857"								"b2976"			"NC_004431.1 (3536293..3538464, complement)///NC_000913.2 (3119656..3121827, complement)"		"carbohydrate catabolic process///glyoxylate catabolic process"			"GO:0016052///GO:0009436"	
