aminoacetone	(aminoacetone)	AMINO-ACETONE	C3H8N1O1	(CC(C[N+])=O)
lys-aminoxyAla	(lys-aminoxyAla)	CPD0-1915		
4-(2'-carboxyphenyl)-4-oxobutyryl-CoA	(4-(2'-carboxyphenyl)-4-oxobutyryl-CoA succinylbenzoyl-CoA 2-succinylbenzoyl-CoA 2-(3'-carboxypropionyl)benzoyl-CoA <i>o</i>-succinylbenzoyl-CoA)	CPD-6972	C32H39N7O20P3S1	(CC(COP([O-])(=O)OP([O-])(=O)OCC3(C(C(C(N2(C=NC1(C(=NC=NC=12)N)))O3)O)OP([O-])(=O)[O-]))(C)C(C(NCCC(NCCSC(CCC(C4(C=CC=CC(C([O-])=O)=4))=O)=O)=O)=O)O)
5-diazo-4-oxo-norvaline	(5-diazo-4-oxo-norvaline)	CPD0-1541	C5H8N3O3	(C(=O)([O-])C([N+])CC(=O)C=[N+]=N)
1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate	(1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate (<i>E</i>)-4-hydroxy-3-methylbut 2-en-1-yl diphosphate HMBDP (<i>E</i>)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate)	HYDROXY-METHYL-BUTENYL-DIP	C5H9O8P2	(CC(CO)=CCOP(OP([O-])(=O)[O-])(=O)[O-])
lipid A-core 1-diphosphate	(lipid A-core 1-diphosphate)	CPD0-1151	C162H291N2O92P5	(CCCCCCCCCCCCCC(=O)OC(CC(OC2(C(C(OCC1(OC(OP(OP([O-])([O-])=O)(=O)[O-])C(NC(=O)CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C(O)1))OC(C2OP([O-])([O-])=O)COC%12(C([O-])=O)(OC(C(O)CO)C(OC%10(OC(C(CO)O)C(C(OC9(OC(C(COC3(OC(C(CO)O)C(C(O)C3O)O))O)C(C(OC5(C(C(C(C(COC4(OC(CO)C(O)C(O)C(O)4))O5)O)OC6(C(C(C(C(CO)O6)O)O)OC8(C(O)C(C(C(COC7(OC(C(CO)O)C(C(O)C7O)O))O8)O)O)))O))C9O)OP(O)(O)O))C%10O)OP(O)(O)O))C(OC%11(C(O)O)(OC(C(O)CO)C(O)C(O)C%11))C%12))NC(CC(CCCCCCCCCCC)OC(CCCCCCCCCCC)=O)=O))=O)CCCCCCCCCCC)
pentanesulfonate	(pentanesulfonate Pentanesulfonic acid)	CPD0-2075	C5H12O3S1	(CCCCCS(=O)(=O)O)
dihydroxyacetone	(dihydroxyacetone glycerone 1,3-dihydroxyacetone dihydroxy-acetone)	DIHYDROXYACETONE	C3H6O3	(C(C(CO)=O)O)
p-hydroxymercuribenzoate	(p-hydroxymercuribenzoate mercurate(1-), (4-carboxylateophenyl)hydroxy-, hydrogen (9Cl) mercury, (p-carboxyphenyl)hydroxy- (4-carboxylatophenyl)hydroxymercurate(1-) hydrogen (p-carboxyphenyl)hydroxymercury p-hydroxymercuribenzoic acid PHMB)	PHMB	C7H5O3Hg1	(C1(=CC=C(C=C1)C(=O)[O-])[Hg]O)
L-arginino-succinate	(L-arginino-succinate <i>N</i>-(L-arginino)-succinate arginino-succinate)	L-ARGININO-SUCCINATE	C10H17N4O6	(C(NC(=[N+])NC(CC(=O)[O-])C(=O)[O-])CCC(C(=O)[O-])[N+])
betaine aldehyde	(betaine aldehyde glycine betaine aldehyde <i>N,N,N</i>-trimethyl-2-oxoethylammonium)	BETAINE_ALDEHYDE	C5H12N1O1	(C([N+](C)(C)C)C=O)
D-glucarate	(D-glucarate glucarate D-glucaric acid L-gularic acid D-saccharic acid D-glucosaccharic acid saccharate (<i>D</i>)-glucarate <i>D</i>-glucarate D-saccharate)	D-GLUCARATE	C6H8O8	(C(=O)(C(O)C(O)C(O)C(O)C(=O)[O-])[O-])
4-methylpyrazole	(4-methylpyrazole Antizol 4-Methylpyrazol 4-methyl-1H-pyrazole)	CPD0-1652	C4H6N2	(CC1(C=NNC=1))
<i>N</i>-methyl-L-alanine	(<i>N</i>-methyl-L-alanine <i>N</i>-methylalanine)	CPD-298	C4H9N1O2	(CC([N+]C)C(=O)[O-])
dithiophosphate	(dithiophosphate)	CPD-3735	H1O2P1S2	([O-]P(O)(=S)[S-])
dihydrolipoate	(dihydrolipoate Dihydrolipoic acid Dihydrothioctic acid DHLP)	CPD-296	C8H15O2S2	(C(S)CC(S)CCCCC(=O)[O-])
methanetelluronate	(methanetelluronate methylated tellurite)	CPD0-2381	C1H3O3Te1	(C[Te](=O)([O-])[O-])
3-phospho-hydroxypyruvate	(3-phospho-hydroxypyruvate phosphohydroxypyruvate 3-phosphonooxypyruvate 3-P-hydroxypyruvate 3-p-OH-pyr 3-phosphohydroxypyruvate 3-p-OH-pyruvate 3-p-hydroxy-pyr 3-phosphohydroxy-pyr phosphohydroxypyruate)	3-P-HYDROXYPYRUVATE	C3H2O7P1	(C(OP([O-])(=O)[O-])C(=O)C(=O)[O-])
1-acyl-sn-glycero-3-phosphoglycerol (n-C18:0)	(1-acyl-sn-glycero-3-phosphoglycerol (n-C18:0))	CPD0-2140	C24H48O9P1	(CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCC(CO)O)[O-])O)
two linked disacharide tetrapeptide murein units (uncrosslinked, middle of chain)	(two linked disacharide tetrapeptide murein units (uncrosslinked, middle of chain))	CPD0-2269	C74H114N14O40	(CC(C(=O)NC(CCC(=O)[O-])C(=O)NC(CCCC(C(=O)[O-])[N+])C(=O)NC(C)C([O-])=O)NC(=O)C(C)OC4(C(NC(=O)C)=COC(CO)C(OC3(OC(C(OC2(OC(CO)C(OC1(OC(C(O)C(O)C(NC(=O)C)1)CO))C(OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)[O-])C(=O)NC(CCCC([N+])C(=O)[O-])C(=O)NC(C)C([O-])=O)C(NC(=O)C)2))C(O)C(NC(=O)C)3)CO))4))
Triton X-100	(Triton X-100)	CPD-7988	C16H26O2	(CC(C)(C)CC(C)(C)C1(C=CC(OCCO)=CC=1))
N5-methyltetrahydropteroylmonoglutamate	(N5-methyltetrahydropteroylmonoglutamate)	CPD0-2045	C20H25N7O6	(CN2(C(CNC1(C=CC(C(NC(CCC(=O)O)C(O)=O)=O)=CC=1))CNC3(=C2C(=O)NC(N)=N3)))
&alpha;-monofluoromethylagmatine	(&alpha;-monofluoromethylagmatine FMA)	CPD0-1661	C6H15N4F1	(C(NC(=N)N)CCC(CF)N)
8-OH-dATP	(8-OH-dATP)	CPD0-1093	C10H14N5O13P3	(C(C3(C(CC(N2(C1(C(=C(NCN=1)N)NC(=O)2)))O3)O))OP(OP(OP(=O)([O-])[O-])([O-])=O)([O-])=O)
(4-hydroxyphenyl)acetaldehyde	((4-hydroxyphenyl)acetaldehyde)	HYDRPHENYLAC-CPD	C8H8O2	(C1(C(CC=O)=CC=C(O)C=1))
(6R)-6-fluoro-EPSP	((6R)-6-fluoro-EPSP (6R)-6-fluoro-5-enolpyruvylshikimate 3-phosphate)	6R-6-FLUORO-EPSP	C11H11O9F1P1	(C=C([O-])C(=O)OC1(C(C(=CC(C1O)OP(C)(=O)[O-])C(=O)[O-])F))
cyclic-2,3-<i>O</i>-oxalyl-L-threonate	(cyclic-2,3-<i>O</i>-oxalyl-L-threonate 2,3-cyclic oxalyl theronolactone)	CPD-13914	C6H5O7	(C(O)C1(OC(=O)C(=O)OC(C(=O)[O-])1))
kynurenate	(kynurenate Quinaldic acid, 4-hydroxy- kynurenic acid)	KYNURENATE	C10H5N1O3	(C1(C=C2(C(=CC=1)N=C(C(=O)[O-])C=C([O-])2)))
2-hydroxyethyldisulfide	(2-hydroxyethyldisulfide dithiodiglycol)	CPD0-1885	C4H10O2S2	(C(O)CSSCCO)
phthalate	(phthalate phthalic acid 1,2-benzenedicarboxylic acid o-benzenedicarboxylic acid benzene-1,2-dicarboxylic acid o-phthalic acid o-dicarboxybenzene)	PHTHALATE	C8H4O4	(C(C1(C=CC=CC(C([O-])=O)=1))([O-])=O)
2-aminomalonate-semialdehyde	(2-aminomalonate-semialdehyde)	2-AMINOMALONATE-SEMIALDEHYDE	C3H4N1O3	(C(=O)C(N)C(=O)[O-])
5-amino-6-(5-phospho-D-ribosylamino)uracil	(5-amino-6-(5-phospho-D-ribosylamino)uracil 5-amino-6-(ribosylamino)-2,4-(1H,3H)-pyrimidinedione 5'-phosphate 5-amino-6-(5'-phosphoribosylamino)uracil)	CPD-602	C9H13N4O9P1	(C(OP(=O)([O-])[O-])C2(OC(NC1(=C(N)C(=O)NC(=O)N1))C(O)C(O)2))
1,5-dideoxy-1,5-imino-D-galactitol	(1,5-dideoxy-1,5-imino-D-galactitol 1-deoxygalactonojirimycin)	15-DIDEOXY-15-IMINO-D-GALACTITOL	C6H14N1O4	(C1([N+]C(CO)C(O)C(O)C(O)1))
two linked disacharide pentapeptide and tetrapeptide murein units (uncrosslinked, middle of chain)	(two linked disacharide pentapeptide and tetrapeptide murein units (uncrosslinked, middle of chain))	CPD0-2245	C77H119N15O41	(CC(C(NC(C(=O)[O-])C)=O)NC(=O)C(CCCC([N+])C(=O)[O-])NC(C(CCC([O-])=O)NC(=O)C(C)NC(=O)C(C)OC4(C(OC3(OC(CO)C(OC2(C(NC(C)=O)C(OC(C(NC(C)C(=O)NC(CCC(=O)[O-])C(=O)NC(CCCC([N+])C(=O)[O-])C(=O)NC(C)C(=O)[O-])=O)C)C(OC1(OC(CO)C(O)C(O)C(NC(=O)C)1))C(CO)O2))C(O)C(NC(=O)C)3))C(CO)OC=C(NC(C)=O)4))=O)
(S)-farnesyl thiopyrophosphate	((S)-farnesyl thiopyrophosphate)	CPD0-1356	C15H25O6P2S1	(CC(=CCCC(=CCCC(=CCSP(OP([O-])(=O)[O-])(=O)[O-])C)C)C)
2-phthalimidoglutarate	(2-phthalimidoglutarate 2-Phthalimidoglutaric acid 2-(1,3-dioxoisoindol-2-yl)glutaric acid L-2-Phthalimidoglutaric acid N-Phthaloyl-L-glutamic acid N-Phthalyl-L-glutamic acid Phthaloyl-L-glutamic acid N-phthaloyl-L-glutamate)	CPD-3662	C13H9N1O6	(C1(C=CC2(C(=O)N(C(=O)C(C=1)=2)C(CCC(=O)[O-])C(=O)[O-])))
2-<i>trans</i>,5-<i>cis</i>-tetradecadienoyl-CoA	(2-<i>trans</i>,5-<i>cis</i>-tetradecadienoyl-CoA)	CPD0-1162	C35H54N7O17P3S1	(CCCCCCCCC=CCC=CC(SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(OP(=O)(OCC1(OC(C(C1OP([O-])(=O)[O-])O)N3(C2(=C(C(N)=NC=N2)N=C3))))[O-])[O-])=O)
glutathionylspermidine	(glutathionylspermidine N1-(&gamma;-L-glutamyl-L-cysteinyl-glycyl)-spermidine)	GLUTATHIONYLSPERMIDINE	C17H36N6O5S1	(C(CCC[N+]CCCNC(CNC(=O)C(NC(CCC(C(=O)[O-])[N+])=O)CS)=O)[N+])
nicotinamide N-oxide	(nicotinamide N-oxide 3-Pyridinecarboxamide, 1-oxide)	CPD0-2083	C6H6N2O2	(C1(=N(=O)C=C(C(=O)N)C=C1))
6,7-dimethyl-8-(1-D-ribityl)lumazine	(6,7-dimethyl-8-(1-D-ribityl)lumazine)	DIMETHYL-D-RIBITYL-LUMAZINE	C13H17N4O6	(CC1(=C(C)N(C2(=NC([N-]C(=O)C(=N1)2)=O))CC(O)C(O)C(O)CO))
oxalosuccinate	(oxalosuccinate oxalo-succ)	OXALO-SUCCINATE	C6H3O7	(C(C([O-])=O)C(C(C(=O)[O-])=O)C(=O)[O-])
H<SUB>2</SUB>O	(H<SUB>2</SUB>O H20 H2O H<sub>2</sub>0 hydrogen oxide water)	WATER	H2O1	([OH2])
DL-1,3-diaminopropan-2-ol	(DL-1,3-diaminopropan-2-ol)	CPD0-1258	C3H12N2O1	(C([N+])C(O)C[N+])
3-dehydro-2-deoxy-D-gluconate	(3-dehydro-2-deoxy-D-gluconate 3-dehydro-2-deoxy-gluconate de-O-K-gluconate 2-deoxy-3-ketogluconate 2-deoxy-3-oxogluconate deoxy-ketogluconate 2-deoxy-3-dehydro-D-gluconate)	DE-O-K-GLUCONATE	C6H9O6	(C(O)C(O)C(O)C(=O)CC(=O)[O-])
N-monomethylethanolamine	(N-monomethylethanolamine)	CPD-5601	C3H10N1O1	(C[N+]CCO)
2-mercaptoethanol	(2-mercaptoethanol hydroxyethyl sulfide &beta;-mercaptoethanol)	2-MERCAPTOETHANOL	C2H6O1S1	(C(O)CS)
6-methyl-H2-pterin	(6-methyl-H2-pterin)	CPD0-1715	C7H7N5O1	(CC1(=NC2(=C(N=C1)N=C(N)NC(=O)2)))
aurovertin	(aurovertin)	CPD0-1618		
3-hepten-2-one	(3-hepten-2-one butylideneacetone (<i>E</i>)-hept-3-en-2-one hept-3-en-2-one methyl pentenyl ketone (3<i>E</i>)-3-hepten-2-one)	CPD-13322	C7H12O1	(CCC[CH]=[CH]C(=O)C)
2-deoxy-D-glucose	(2-deoxy-D-glucose 2-deoxyglucose)	2-DEOXY-D-GLUCOSE	C6H12O5	(C1(C(O)OC(CO)C(O)C(O)1))
AMP-PCP	(AMP-PCP adenylyl methylenediphosphate &beta; &gamma;-methylene-ATP)	CPD0-1465	C11H15N5O12P3	(C(C3(C(C(C(N2(C=NC1(C(N)=NC=NC=12)))O3)O)O))OP(=O)([O-])OP(CP(=O)([O-])O)(=O)[O-])
selenalysine	(selenalysine)	SELENALYSINE	C5H16N2O2Se1	(C(C[N+])[Se]CC([N+])C(O)O)
As<sub>3</sub>H<sub>3</sub>O<sub>6</sub>	(As<sub>3</sub>H<sub>3</sub>O<sub>6</sub> As(III))	CPD0-1119	H2O6As3	([As]1(O[As]([O-])O[As](O1)O)(O))
1-acyl-sn-glycero-3-phosphoethanolamine (n-C18:0)	(1-acyl-sn-glycero-3-phosphoethanolamine (n-C18:0))	CPD0-2152	C23H48N1O7P1	(CCCCCCCCCCCCCCCCCC(OCC(O)COP(OCC[N+])([O-])=O)=O)
2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one	(2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one 2,5-diamino-6-hydroxy-4-(5-phosphoribosylamino)pyrimidine DARP 2,5-diamino-6-(1-D-ribosylamino)pyrimidin-4(3H)-one 5'-phosphate 2,5-diamino-6-(ribosylamino)-4-(3H)-pyrimidinone 5'-phosphate 2,5-diamino-6-(D-ribosylamino)pyrimidin-4(3H)-one 5'-phosphate)	DIAMINO-OH-PHOSPHORIBOSYLAMINO-PYR	C9H14N5O8P1	(C(C2(C(O)C(O)C(NC1(=C(N)C(=O)NC(=N1)N))O2))OP(=O)([O-])[O-])
phenyl-&beta;-D-glucoside	(phenyl-&beta;-D-glucoside)	CPD0-1667	C12H16O6	(C(O)C2(C(O)C(O)C(O)C(OC1(C=CC=CC=1))O2))
<i>N</i>-methylvaline	(<i>N</i>-methylvaline)	CPD0-1059	C6H13N1O2	(CC(C(C(=O)[O-])[N+]C)C)
&alpha;-iminosuccinate	(&alpha;-iminosuccinate)	IMINOASPARTATE	C4H3N1O4	(C(=O)([O-])CC(=N)C(=O)[O-])
5-dehydro-D-gluconate	(5-dehydro-D-gluconate 5-keto-D-gluconic acid 5-keto-D-gluconate 5-ketogluconate 5-dehydrogluconate)	5-DEHYDROGLUCONATE	C6H9O7	(C(O)C(=O)C(O)C(O)C(O)C(=O)[O-])
ADP-D-glycero-&beta;-D-<i>manno</i>-heptose	(ADP-D-glycero-&beta;-D-<i>manno</i>-heptose 2-[[[5-[(6-amino-9H-purin-9-yl)]-3,4-dihydroxy-tetrahydrofuran- 2-yl]methoxy-hydroxy-phosphinoyl]oxy-hydroxy-phosphinoyl]oxy-6- (1,2-dihydroxyethyl)tetrahydropyran-3,4,5-triol ADP-D-&beta;-D-heptose)	ADP-D-GLYCERO-D-MANNO-HEPTOSE	C17H25N5O16P2	(C(C(C4(OC(OP(OP(OCC3(C(C(C(N1(C2(=NC=NC(=C(N=C1)2)N)))O3)O)O))([O-])=O)(=O)[O-])C(C(C4O)O)O))O)O)
propanoate	(propanoate propionic acid ethylformic acid methylacetic acid propionate)	PROPIONATE	C3H5O2	(CCC(=O)[O-])
9-[6(S),9-diamino-5,6,7,8,9-pentadeoxy-&beta;-D-ribo-nonafuranosyl]-9H-purin-6-amine	(9-[6(S),9-diamino-5,6,7,8,9-pentadeoxy-&beta;-D-ribo-nonafuranosyl]-9H-purin-6-amine)	CPD0-1406	C14H25N7O3	(C([N+])CCC([N+])CC3(OC(N2(C=NC1(C(N)=NC=NC=12)))C(O)C(O)3))
lys-FMDP	(lys-FMDP 3-[3-(Methoxycarbonyl)prop-2-enoylamino]-2-((2S)-2,6-diaminohexanoylamino)propanoic acid)	CPD0-1907	C14H25N4O6	(COC(C=CC(NCC(C(=O)[O-])NC(C(CCCC[N+])[N+])=O)=O)=O)
galactosyl-glucosyl-inner core oligosaccharide lipid A	(galactosyl-glucosyl-inner core oligosaccharide lipid A)	CPD0-2258	C157H271N2O84P4	(CCCCCCCCCCCCCC(=O)OC(CC(OC%11(C(C(OCC1(OC(OP(=O)([O-])[O-])C(NC(=O)CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C(O)1))OC(COC%10(C(=O)[O-])(OC(C(OC6(C(O)C(OC5(C(O)C(OC3(C(O)C(C(O)C(COC2(C(O)C(C(O)C(CO)O2)O))O3)O))C(OP([O-])(=O)[O-])C(C(O)COC4(C(O)C(O)C(O)C(C(O)CO)O4))O5))C(OP([O-])(=O)[O-])C(C(O)CO)O6))C(OC8(C(=O)[O-])(CC(C(OC7(OC(C(O)C(O)C(O)7)C))C(C(O)CO)O8)OC9(C(=O)[O-])(CC(C(O)C(C(O)CO)O9)O)))C%10)C(O)CO))C%11OP([O-])([O-])=O)NC(CC(CCCCCCCCCCC)OC(CCCCCCCCCCC)=O)=O))=O)CCCCCCCCCCC)
dioctylamine	(dioctylamine)	CPD0-2355	C16H36N1	(CCCCCCCC[N+]CCCCCCCC)
AP4-PL	(AP4-PL adenosine-(5')tetraphospho(5')pyridoxal)	CPD0-2275		
adenosine-2',5'-bisphosphate	(adenosine-2',5'-bisphosphate 2'-PAP)	CPD0-1187	C10H11N5O10P2	(C(C1(OC(C(C1O)OP([O-])(=O)[O-])N3(C=NC2(=C(N=CN=C23)N))))OP([O-])(=O)[O-])
<i>O</i>-acetyl-L-homoserine	(<i>O</i>-acetyl-L-homoserine acetylhomoserine <I>O</I>-acetylhomoserine)	CPD-667	C6H11N1O4	(CC(OCCC(C([O-])=O)[N+])=O)
2&beta;-deoxy Kdo	(2&beta;-deoxy Kdo)	CPD0-2019	C8H14O7	(C(O)C(O)C1(OC(C(=O)O)CC(O)C(O)1))
azelate	(azelate azelaic acid nonanedioic acid)	CPD0-1265	C9H14O4	(C(=O)([O-])CCCCCCCC(=O)[O-])
2-keto-L-gulonate	(2-keto-L-gulonate 2-dehydro-L-gulonate 2-dehydro-L-idonate 2-keto-L-idonate L-sorbosonate 2-oxo-L-gulonate 2oxo-L-idonate L-<i>xylo</i>-2-hexulosonate L-<i>xylo</i>-2-hex-2-ulosonate)	CPD-13059	C6H9O7	(C(C(C(C(C(CO)O)O)O)=O)([O-])=O)
adenosine 5'-phosphoramidate	(adenosine 5'-phosphoramidate adenosine-5'-monophosphoramidate AMP-NH2)	CPD-487	C10H14N6O6P1	(C(C3(C(C(C(N2(C1(=C(C(=NC=N1)N)N=C2)))O3)O)O))OP(N)([O-])=O)
&alpha;-oxo-1-carboxy-5,6-dihydrothiopyranpropanoate S-oxide	(&alpha;-oxo-1-carboxy-5,6-dihydrothiopyranpropanoate S-oxide &alpha;-oxo-1-carboxy-5,6-dihydrothiopyranpropanoic acid S-oxide)	CPD0-1525	C9H8O6S1	(C1(S(=O)CCC(CC(=O)C(=O)[O-])(C([O-])=O)C=1))
3,4-dihydroxypent-3-en-2-one-5-phosphate	(3,4-dihydroxypent-3-en-2-one-5-phosphate)	CPD0-2466	C5H6O7P1	(CC(C(=C(COP(=O)([O-])[O-])O)[O-])=O)
L-seryl-AMP	(L-seryl-AMP L-seryl-adenylate (L-Seryl)adenylate)	SERYL-AMP	C13H18N6O9P1	(C(OP(=O)([O-])OC(=O)C(N)CO)C1(OC(C(O)C(O)1)N3(C=NC2(C(N)=NC=NC=23))))
5-oxo-D-proline	(5-oxo-D-proline D-Pyroglutamic acid D-5-Pyrrolidone-2-carboxylic acid)	CPD-656	C5H6N1O3	(C(=O)(C1(NC(CC1)=O))[O-])
cis-6-7-dimethyldihydro-(6H)-pterin	(cis-6-7-dimethyldihydro-(6H)-pterin)	CPD0-2094		
2,3-dihydroxy-2,3-dihydrobenzoate	(2,3-dihydroxy-2,3-dihydrobenzoate)	DIHYDRO-DIOH-BENZOATE	C7H7O4	(C([O-])(=O)C1(=CC=CC(C1O)O))
(2S,3R,6S)-3-fluoro-2,6-diaminopimelate	((2S,3R,6S)-3-fluoro-2,6-diaminopimelate (2S,3R,6S)-3-fluoro-2,6-diaminopimelic acid)	CPD0-1501	C7H13N2O4F1	(C(=O)([O-])C([N+])CCC(F)C([N+])C(=O)[O-])
miconazole	(miconazole 1-(2,4-dichloro-&beta;-((2,4-dichlorobenzyl)oxy)phenethyl) imidazole 1H-imidazole, 1-(2-(2,4-dichlorophenyl)-2-((2,4-dichlorophenyl) methoxy)ethyl)- imidazole, 1-(2,4-dichloro-&beta;-((2,4-dichlorobenzyl)oxy) phenethyl)- imidazole, 1-(2-(2,4-dichlorophenyl)-2-((2,4-dichlorophenyl) methoxy)ethyl)- (9CI))	CPD-4501	C18H14N2O1Cl4	(C1(=CN=CN1CC(OCC2(=CC=C(Cl)C=C(Cl)2))C3(=CC=C(Cl)C=C(Cl)3)))
5-methylthioribulose-1-phosphate	(5-methylthioribulose-1-phosphate 5-methylthio-5-deoxy-D-ribulose-1-phosphate 1-phosphomethylthioribulose methylthioribulose-1-phosphate MTRu-1-P 1PMT-ribulose 1-phospho-5-S-methylthioribulose)	CPD-1063	C6H11O7P1S1	(CSCC(O)C(O)C(=O)COP([O-])(=O)[O-])
2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA	(2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA 2-{7-oxabicyclo[4.1.0]hepta-2,4-dien-1-yl}acetyl-CoA)	CPD0-2362	C29H38N7O18P3S1	(CC(C)(C(O)C(=O)NCCC(=O)NCCSC(=O)CC12(OC1C=CC=C2))COP(=O)(OP(=O)(OCC3(C(OP([O-])(=O)[O-])C(O)C(O3)N5(C4(=C(C(N)=NC=N4)N=C5))))[O-])[O-])
(O16 antigen)x3 undecaprenyl diphosphate	((O16 antigen)x3 undecaprenyl diphosphate)	CPD0-2280	C157H255N3O82P2	(CC(C)=CCCC(C)=CCCC(C)=CCCC(=CCCC(=CCCC(=CCCC(C)=CCCC(=CCCC(=CCCC(=CCCC(=CCOP(=O)([O-])OP([O-])(=O)OC%14(OC(C(O)C(OC%13(C(OC(C)=O)C(OC%12(OC(COC%11(C(OC9(OC(C(O)C(OC8(C(OC(C)=O)C(OC7(OC(COC6(C(OC4(OC(C(O)C(OC3(C(OC(C)=O)C(OC2(OC(COC1(C(O)C(O)C(C(CO)O)O1))C(O)C(O)C(O)2))C(O)C(C)O3))C(NC(=O)C)4)COC5(C(O)C(O)C(O)C(CO)O5)))C(O)C(C(CO)O)O6))C(O)C(O)C(O)7))C(O)C(C)O8))C(NC(=O)C)9)COC%10(C(O)C(O)C(O)C(CO)O%10)))C(O)C(C(CO)O)O%11))C(O)C(O)C(O)%12))C(O)C(C)O%13))C(NC(=O)C)%14)COC%15(C(O)C(O)C(O)C(CO)O%15)))C)C)C)C)C)C)C)
cyanoborohydride	(cyanoborohydride)	CPD0-1399	C1N1B1	(C(#N)[B-])
GS-hydroquinone	(GS-hydroquinone GS-HQ)	CPD0-2513		
beryllium fluoride	(beryllium fluoride Beryllium difluoride)	CPD0-1230	Be1F2	([Be++]([F-])[F-])
formamide	(formamide carbamaldehyde Methanamide)	FORMAMIDE	C1H3N1O1	(C(N)=O)
adenosine-N-oxide	(adenosine-N-oxide 9-pentofuranosyl-9H-purin-6-amine 1-oxide 2-(6-Amino-1-oxy-purin-9-yl)-5-hydroxymethyl-tetrahydro-furan-3,4-diol)	CPD0-2013	C10H13N5O5	(C(C3(C(C(C(N2(C=NC1(C(=[NH])N(C=NC=12)O)))O3)O)O))O)
phenylalaninol	(phenylalaninol)	CPD0-1428	C9H14N1O1	(C(O)C([N+])CC1(C=CC=CC=1))
<i>N</i>-succinyl-2-amino-6-ketopimelate	(<i>N</i>-succinyl-2-amino-6-ketopimelate N-Succinyl-2-L-amino-6-oxoheptanedioate <i>N</i>-succinyl-L-2-amino-6-oxoheptanedioate succinyl-&epsilon;-keto-&alpha;-aminopimelate)	N-SUCCINYL-2-AMINO-6-KETOPIMELATE	C11H12N1O8	(C(CCC([O-])=O)(NC(CCCC(C([O-])=O)=O)C([O-])=O)=O)
(R)-&beta;-lysine	((R)-&beta;-lysine 3,6-diaminohexanoate)	CPD0-1032	C6H15N2O2	(C([N+])CCC([N+])CC(=O)[O-])
clorgyline	(clorgyline clorgiline)	CPD-7656	C13H15N1O1Cl2	(C#CCN(CCCOC1(C=CC(=CC=1Cl)Cl))C)
tetrahydromonapterin	(tetrahydromonapterin H<sub>4</sub>-MPt)	CPD0-2101	C9H15N5O4	(C1(NC2(N=C(N)NC(=O)C(NC1C(O)C(O)CO)=2)))
4-amino-4-deoxychorismate	(4-amino-4-deoxychorismate)	4-AMINO-4-DEOXYCHORISMATE	C10H10N1O5	(C=C(OC1(C=C(C=CC([N+])1)C(=O)[O-]))C(=O)[O-])
N<SUP>1</SUP>, N<SUP>12</SUP>-bis(ethyl)spermine	(N<SUP>1</SUP>, N<SUP>12</SUP>-bis(ethyl)spermine BESPM)	CPD0-1684	C14H38N4	(CC[N+]CCC[N+]CCCC[N+]CCC[N+]CC)
dehydroascorbate (bicyclic form)	(dehydroascorbate (bicyclic form) dehydroascorbate monohydrate)	CPD-13907	C6H8O7	(C2(=O)(O[CH]1(C(O)(OCC(O)1)C(O)(O)2)))
3-deoxy-D-<i>manno</i>-octulosonate	(3-deoxy-D-<i>manno</i>-octulosonate 3-deoxy-D-manno-2-octulosonate 3-deoxy-D-manno-octulosonate 3-deoxyoctulosonate 3-Deoxy-D-mannooctulosonate 3-KDO 3-Deoxyoctulosonic acid 2-keto-3-deoxyoctonate deoxy-manno-octulosonate 2-dehydro-3-deoxy-D-octonate KDO ketodeoxyoctonate)	KDO	C8H13O8	(C(=O)([O-])C(=O)CC(O)C(O)C(O)C(O)CO)
L-threo-3-hydroxy-homoserine phosphate	(L-threo-3-hydroxy-homoserine phosphate)	CPD0-1427	C4H8N1O7P1	(C(=O)([O-])C([N+])C(O)COP([O-])(=O)[O-])
L-Ala-D-Gln	(L-Ala-D-Gln)	CPD0-1945	C8H15N3O4	(CC([N+])C(=O)NC(C(N)=O)CCC(=O)[O-])
cyclopropane phosphatidylglycerol (dioctadec-11,12-cyclo-anoyl, n-C18:0 cyclo)	(cyclopropane phosphatidylglycerol (dioctadec-11,12-cyclo-anoyl, n-C18:0 cyclo))	CPD0-2217	C44H82O10P1	(CCCCCCC1(CC1CCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC(CO)O)OC(CCCCCCCCCC2(CC(CCCCCC)2))=O))
