# Generated by reconstruction/ecoli/scripts/protein_half_lives/convert_to_flat.py on Mon May  9 13:39:16 2022
"id"	"half_life (units.min)"
"G7920-MONOMER"	384.7
"G7950-MONOMER"	5000.0
"GABATRANSAM-MONOMER"	890.3
"GALACTURIDYLYLTRANS-MONOMER"	5000.0
"GALPMUT-MONOMER"	159.6
"GAPDH-A-MONOMER"	1284.2
"GARTRANSFORMYL2-MONOMER"	244.1
"GATA-MONOMER"	348.0
"GCVP-MONOMER"	32.8
"GDHA-MONOMER"	484.0
"GLNE-MONOMER"	5000.0
"GLNH-MONOMER"	499.9
"GLNQ-MONOMER"	5000.0
"GLNS-MONOMER"	245.3
"GLTL-MONOMER"	141.0
"GLU6PDEHYDROG-MONOMER"	1091.3
"GLUC1PADENYLTRANS-MONOMER"	118.5
"GLUC1PURIDYLTRANS-MONOMER"	289.1
"GLUCDEHYDROG-MONOMER"	329.9
"GLUCOKIN-MONOMER"	184.2
"GLUCOSAMINE-6-P-DEAMIN-MONOMER"	254.8
"GLUCOSE-1-PHOSPHAT-MONOMER"	247.5
"GLURS-MONOMER"	2265.5
"GLUSYNLARGE-MONOMER"	121.7
"GLUSYNSMALL-MONOMER"	217.3
"GLUTAMIDOTRANS-MONOMER"	5000.0
"GLUTAMINESYN-MONOMER"	5000.0
"GLUTATHIONE-REDUCT-NADPH-MONOMER"	461.4
"GLUTATHIONE-SYN-MONOMER"	5000.0
"GLUTDECARBOXA-MONOMER"	1258.1
"GLUTDECARBOXB-MONOMER"	651.3
"GLUTKIN-MONOMER"	5000.0
"GLUTSEMIALDEHYDROG-MONOMER"	5000.0
"GLYC3PDEHYDROGBIOSYN-MONOMER"	509.2
"GLYCEROL-3-P-ACYLTRANSFER-MONOMER"	5000.0
"GLYCOGEN-BRANCH-MONOMER"	5000.0
"GLYCOGENSYN-MONOMER"	148.9
"GLYCOPHOSPHORYL-MONOMER"	120.3
"GLYCPDIESTER-CYTO-MONOMER"	1326.0
"GLYCRIBONUCSYN-MONOMER"	5000.0
"GLYOHMETRANS-MONOMER"	5000.0
"GLYOXI-MONOMER"	5000.0
"GLYOXII-MONOMER"	1518.4
"GLYQ-MONOMER"	271.5
"GLYS-MONOMER"	1757.2
"GMP-REDUCT-MONOMER"	925.6
"GMP-SYN-MONOMER"	140.3
"GPH-MONOMER"	1347.0
"GPMA-MONOMER"	5000.0
"GRXB-MONOMER"	2279.9
"GRXC-MONOMER"	411.1
"GSAAMINOTRANS-MONOMER"	194.3
"GSP-MONOMER"	5000.0
"GST-MONOMER"	203.4
"GTP-CYCLOHYDRO-II-MONOMER"	586.3
"GUANYL-KIN-MONOMER"	5000.0
"H2NTPEPIM-MONOMER"	841.9
"HEMX-MONOMER"	215.4
"HISJ-MONOMER"	1000.7
"HISS-MONOMER"	729.5
"HISTCYCLOPRATPPHOS"	5000.0
"HISTDEHYD-MONOMER"	5000.0
"HMP-KIN-MONOMER"	5000.0
"HOMOCYSMET-MONOMER"	302.0
"HOMOCYSMETB12-MONOMER"	1240.3
"HYDROPEROXIDI-MONOMER"	860.3
"HYDROPEROXIDII-MONOMER"	26.2
"HYPOXANPRIBOSYLTRAN-MONOMER"	171.1
"ILES-MONOMER"	810.0
"IMIDPHOSPHADEHYDHISTIDPHOSPHA-MONOMER"	5000.0
"IMP-DEHYDROG-MONOMER"	150.5
"INORGPYROPHOSPHAT-MONOMER"	218.6
"ISOCIT-LYASE-MONOMER"	553.1
"ISOCITDEH-SUBUNIT"	287.8
"KCH-MONOMER"	1133.7
"KDO-8PSYNTH-MONOMER"	324.6
"KDPGALDOL-4OH2OXOGLUTARALDOL-MONOMER"	741.0
"KETOLREDUCTOISOM-MONOMER"	525.6
"L-GLN-FRUCT-6-P-AMINOTRANS-MONOMER"	736.4
"L-LACTDEHYDROGFMN-MONOMER"	5000.0
"LACTALDDEHYDROG-MONOMER"	5000.0
"LARGEILVB-MONOMER"	192.5
"LEUC-MONOMER"	85.3
"LEUD-MONOMER"	65.9
"LEUS-MONOMER"	404.2
"LIPIDADISACCHARIDESYNTH-MONOMER"	5000.0
"LIVF-MONOMER"	5000.0
"LIVJ-MONOMER"	225.8
"LIVK-MONOMER"	165.7
"LTAA-MONOMER"	465.7
"LYSS-MONOMER"	1304.0
"LYSU-MONOMER"	5000.0
"MACA"	5000.0
"MACB"	0.6
"MALATE-DEHASE-MONOMER"	526.9
"MALATE-SYNTHASE"	157.3
"MALDEXPHOSPHORYL-MONOMER"	5000.0
"MALE-MONOMER"	5000.0
"MALIC-NAD-MONOMER"	192.8
"MALIC-NADP-MONOMER"	276.4
"MALONYL-COA-ACP-TRANSACYL-MONOMER"	5000.0
"MALSYNG-MONOMER"	342.6
"MANNONDEHYDRAT-MONOMER"	5000.0
"MANNONOXIDOREDUCT-MONOMER"	5000.0
"MANNPDEHYDROG-MONOMER"	1911.4
"MANNPISOM-MONOMER"	562.0
"MANX-MONOMER"	613.4
"MDTA"	5000.0
"METG-MONOMER"	5000.0
"METHYLENETHFREDUCT-MONOMER"	117.0
"METQ-MONOMER"	121.2
"MGLB-MONOMER"	5000.0
"MGTA-MONOMER"	65.8
"MODA-MONOMER"	5000.0
"MODF-MONOMER"	1302.3
"MONOMER-43"	253.8
"MONOMER0-148"	163.6
"MONOMER0-149"	996.7
"MONOMER0-1701"	5000.0
"MONOMER0-2001"	2299.4
"MONOMER0-2383"	341.1
"MONOMER0-2677"	5000.0
"MONOMER0-2690"	178.8
"MONOMER0-4382"	5000.0
"MONOMER0-4519"	1124.0
"MONOMER0-4521"	923.9
"MONOMER0-4539"	266.9
"MONOMER0-741"	5000.0
"MTLA-MONOMER"	276.3
"N-ACETYLGLUTPREDUCT-MONOMER"	380.9
"N-ACETYLTRANSFER-MONOMER"	226.6
"NACGLCTRANS-MONOMER"	2903.9
"NACMURLALAAMI1-MONOMER"	69.9
"NAD-SYNTH-MONOMER"	399.5
"NADH-DHII-MONOMER"	316.0
"NAG1P-URIDYLTRANS-MONOMER"	673.6
"NAG6PDEACET-MONOMER"	3349.7
"NAGE-MONOMER"	327.1
"NAPHTHOATE-SYN-MONOMER"	306.9
"NARL-MONOMER"	341.4
"NICOTINATEPRIBOSYLTRANS-MONOMER"	232.5
"NRDA-MONOMER"	266.5
"NRDB-MONOMER"	441.3
"NRDF-MONOMER"	1051.5
"NUOB-MONOMER"	178.4
"NUOC-MONOMER"	81.6
"NUOF-MONOMER"	186.7
"NUOG-MONOMER"	67.2
"NUOI-MONOMER"	5000.0
"OMPR-MONOMER"	342.8
"OPPA-MONOMER"	90.0
"OPPD-MONOMER"	56.5
"OPPF-MONOMER"	573.7
"OROPRIBTRANS-MONOMER"	5000.0
"OROTPDECARB-MONOMER"	5000.0
"PANTOATE-BETA-ALANINE-LIG-MONOMER"	598.7
"PANTOTHENATE-KIN-MONOMER"	5000.0
"PAPSSULFOTRANS-MONOMER"	15.1
"PD00205"	47.3
"PD00219"	116.1
"PD00257"	543.7
"PD00260"	343.4
"PD00266"	5000.0
"PD00288"	163.1
"PD00339"	5000.0
"PD00347"	364.2
"PD00348"	278.6
"PD00353"	283.2
"PD00413"	5000.0
"PD00763"	181.9
"PD01343"	388.7
"PD03270"	234.0
"PD03695"	13.0
"PD03831"	279.9
"PD04032"	224.3
"PDXA-MONOMER"	5000.0
"PDXH-MONOMER"	5000.0
"PDXJ-MONOMER"	387.3
"PDXK-MONOMER"	196.4
"PEPCARBOX-MONOMER"	1282.5
"PEPSYNTH-MONOMER"	1336.3
"PFLACTENZ-MONOMER"	200.1
"PGK"	1160.3
"PGLUCISOM"	364.5
"PGLUCONDEHYDRAT-MONOMER"	282.1
"PGLYCDEHYDROG-MONOMER"	3076.5
"PHES-MONOMER"	687.1
"PHET-MONOMER"	5000.0
"PHOP-MONOMER"	173.3
"PHOSACETYLTRANS-MONOMER"	5000.0
"PHOSGLUCOSAMINEMUT-MONOMER"	806.8
"PHOSPHASERSYN-MONOMER"	175.0
"PHOSPHOGLUCMUT-MONOMER"	402.9
"PITA-MONOMER"	94.4
"PKI-MONOMER"	321.6
"PKII-MONOMER"	784.5
"PNTA-MONOMER"	314.4
"PNTB-MONOMER"	344.1
"PORPHOBILSYNTH-MONOMER"	413.7
"POTA-MONOMER"	411.6
"POTD-MONOMER"	332.9
"POTF-MONOMER"	706.2
"POTG-MONOMER"	113.1
"PPENTOMUT-MONOMER"	267.7
"PPX-MONOMER"	361.3
"PRAI-IGPS"	5000.0
"PROP-MONOMER"	67.9
"PROS-MONOMER"	5000.0
"PROTEIN-CHEA"	337.7
"PROTEIN-NRI"	208.2
"PROTEIN-NRII"	1004.3
"PROV-MONOMER"	35.4
"PROX-MONOMER"	38.9
"PRPPAMIDOTRANS-MONOMER"	89.6
"PSERPHOSPHA-MONOMER"	176.8
"PSERTRANSAM-MONOMER"	3240.8
"PSTB-MONOMER"	272.0
"PSTS-MONOMER"	550.1
"PTSG-MONOMER"	273.7
"PTSH-MONOMER"	83.3
"PTSI-MONOMER"	5000.0
"PURE-MONOMER"	778.4
"PUTA-MONOMER"	183.8
"PYRROLINECARBREDUCT-MONOMER"	220.1
"PYRUVFORMLY-MONOMER"	364.0
"PYRUVOXID-MONOMER"	127.5
"QOR-MONOMER"	305.2
"QUINOLINATE-SYNTHA-MONOMER"	112.3
"QUINOPRIBOTRANS-MONOMER"	303.9
"RBSB-MONOMER"	181.2
"RCSB-MONOMER"	176.6
"RED-THIOREDOXIN-MONOMER"	482.5
"RELA-MONOMER"	155.8
"RIB5PISOMA-MONOMER"	605.6
"RIBOFLAVIN-SYN-MONOMER"	1995.1
"RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER"	154.2
"RIBULP3EPIM-MONOMER"	367.3
"RPOB-MONOMER"	202.4
"RPOC-MONOMER"	202.8
"RPOD-MONOMER"	74.0
"RPOE-MONOMER"	670.6
"RPOS-MONOMER"	5.7
"S-ADENMETSYN-MONOMER"	5000.0
"SAICARSYN-MONOMER"	941.1
"SAPA-MONOMER"	5000.0
"SBP-MONOMER"	6.7
"SDH-FE-S"	5000.0
"SDH-FLAVO"	15.2
"SECA"	700.2
"SECB"	132.2
"SECD"	184.2
"SECF"	5000.0
"SECG"	162.4
"SECY"	157.4
"SERINE-O-ACETTRAN-MONOMER"	119.1
"SERS-MONOMER"	824.6
"SFUA-MONOMER"	103.6
"SPED-MONOMER"	135.3
"SPOT-MONOMER"	133.1
"SUCCCOASYN-ALPHA"	99.6
"SUCCCOASYN-BETA"	106.4
"SUCCSEMIALDDEHYDROG-MONOMER"	142.5
"SUPEROX-DISMUTFE-MONOMER"	12.2
"SUPEROX-DISMUTMN-MONOMER"	128.3
"TAGAALDOL2-MONOMER"	227.7
"TAR-MONOMER"	5000.0
"TATA"	316.3
"THII-MONOMER"	1231.6
"THIOREDOXIN-REDUCT-NADPH-MONOMER"	435.8
"THREDEHYDSYN-MONOMER"	218.2
"THRESYN-MONOMER"	5000.0
"THRS-MONOMER"	1857.4
"TPI-MONOMER"	603.4
"TRANSALDOLA-MONOMER"	142.8
"TRANSALDOLB-MONOMER"	5000.0
"TRANSKETOI-MONOMER"	429.2
"TRANSKETOII-MONOMER"	165.2
"TREHALAPERI-MONOMER"	91.3
"TREHALOSE6PSYN-MONOMER"	82.3
"TREHALOSEPHOSPHASYN-MONOMER"	5000.0
"TRPS-MONOMER"	5000.0
"TRYPSYN-APROTEIN"	5000.0
"TRYPSYN-BPROTEIN"	5000.0
"TSA-REDUCT-MONOMER"	5000.0
"TSR-MONOMER"	5000.0
"TYRB-MONOMER"	833.2
"TYRS-MONOMER"	501.2
"UDHA-MONOMER"	100.8
"UDK-MONOMER"	210.3
"UDP-NACMUR-ALA-LIG-MONOMER"	327.5
"UDP-NACMURALA-GLU-LIG-MONOMER"	0.6
"UDP-NACMURALGLDAPAALIG-MONOMER"	549.4
"UDPACYLGLCNACDEACETYL-MONOMER"	60.1
"UDPGLUCEPIM-MONOMER"	124.7
"UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-MONO"	784.2
"UDPNACETYLGLUCOSAMACYLTRANS-MONOMER"	1063.3
"UDPNACETYLGLUCOSAMENOLPYRTRANS-MONOMER"	291.3
"UDPNACETYLMURAMATEDEHYDROG-MONOMER"	306.2
"UGPB-MONOMER"	123.1
"UHPA-MONOMER"	162.7
"UMPKI-MONOMER"	222.4
"UPPSYN-MONOMER"	617.3
"URACIL-PRIBOSYLTRANS-MONOMER"	50.2
"USHA-MONOMER"	371.4
"UUP-MONOMER"	5000.0
"VALINE-PYRUVATE-AMINOTRANSFER-MONOMER"	147.5
"VALS-MONOMER"	1440.6
"YADG-MONOMER"	199.5
"YBBL-MONOMER"	82.9
"YCFU-MONOMER"	230.1
"YCFW-MONOMER"	448.6
"YDCS-MONOMER"	5000.0
"YDDS-MONOMER"	54.3
"YEHZ-MONOMER"	180.8
"YEJA-MONOMER"	133.2
"YHBN-MONOMER"	342.8
"YHES-MONOMER"	259.3
"YHIV-MONOMER"	5000.0
"YHJE-MONOMER"	182.8
"YIDC"	241.4
"YJCX-MONOMER"	51.3
"YJJK-MONOMER"	2829.2
"YLIB-MONOMER"	254.1
"ZNUA-MONOMER"	5000.0
