"id"	"halfLife"
"EG10794_RNA"	92.5877304834
"EG10795_RNA"	81.0703084677
"EG10796_RNA"	58.7984559902
"EG10797_RNA"	113.585016015
"EG10798_RNA"	157.617620116
"EG10799_RNA"	91.1543501818
"EG10800_RNA"	65.8967117766
"EG10801_RNA"	145.173752645
"EG10802_RNA"	107.461404638
"EG10803_RNA"	184.339989914
"EG10804_RNA"	101.660576598
"EG10805_RNA"	672.63319978
"EG10806_RNA"	315.206934039
"EG10807_RNA"	359.588810486
"EG10808_RNA"	193.174703464
"EG10809_RNA"	96.2320131829
"EG10810_RNA"	103.328691159
"EG10811_RNA"	942.387827308
"EG10812_RNA"	33.4478591867
"EG10813_RNA"	86.8842101935
"EG10814_RNA"	27.524622467
"EG10815_RNA"	175.033501197
"EG10816_RNA"	82.4314023099
"EG10817_RNA"	325.820336599
"EG10818_RNA"	92.9071418001
"EG10819_RNA"	90.1501268157
"EG10820_RNA"	339.598492786
"EG10821_RNA"	136.842617218
"EG10822_RNA"	34.5123377247
"EG10823_RNA"	131.209372465
"EG10824_RNA"	48.3832359774
"EG10825_RNA"	54.5033020882
"EG10826_RNA"	93.6730371729
"EG10827_RNA"	86.8842101935
"EG10828_RNA"	57.075690468
"EG10829_RNA"	37.1308324269
"EG10830_RNA"	60.932216435
"EG10831_RNA"	86.8842101935
"EG10832_RNA"	71.2928902589
"EG10833_RNA"	34.6333881633
"EG10834_RNA"	117.41266037
"EG10835_RNA"	49.3421487714
"EG10836_RNA"	86.8842101935
"EG10837_RNA"	44.2919286969
"EG10838_RNA"	104.567448031
"EG10839_RNA"	28.0649974662
"EG10840_RNA"	36.4075800472
"EG10841_RNA"	249.370170818
"EG10842_RNA"	72.2172445288
"EG10843_RNA"	86.8842101935
"EG10844_RNA"	55.5607662479
"EG10845_RNA"	94.3775587722
"EG10846_RNA"	154.095485691
"EG10847_RNA"	86.8842101935
"EG10848_RNA"	86.8842101935
"EG10849_RNA"	86.8842101935
"EG10850_RNA"	35.2270800472
"EG10851_RNA"	126.253236735
"EG10852_RNA"	134.18164576
"EG10853_RNA"	86.8842101935
"EG10854_RNA"	80.2967695599
"EG10855_RNA"	64.7033330252
"EG10856_RNA"	41.1375717467
"EG10857_RNA"	52.2525084944
"EG10858_RNA"	40.4109995163
"EG10859_RNA"	76.4302037935
"EG10860_RNA"	69.5572106644
"EG10861_RNA"	49.9242231427
"EG10862_RNA"	61.5759159132
"EG10863_RNA"	112.973239254
"EG10864_RNA"	80.7437359036
"EG10865_RNA"	178.485782254
"EG10866_RNA"	189.013301853
"EG10867_RNA"	173.379849116
"EG10868_RNA"	94.2332286473
"EG10869_RNA"	85.5010304856
"EG10870_RNA"	178.303822321
"EG10871_RNA"	103.275864967
"EG10872_RNA"	81.7166582374
"EG10873_RNA"	106.43867578
"EG10874_RNA"	189.915785512
"EG10875_RNA"	249.358014697
"EG10876_RNA"	103.195650809
"EG10877_RNA"	331.189072397
"EG10878_RNA"	100.47615171
"EG10879_RNA"	87.1392501297
"EG10880_RNA"	130.080287714
"EG10881_RNA"	155.974690559
"EG10882_RNA"	191.467323194
"EG10883_RNA"	177.589627962
"EG10884_RNA"	146.418652716
"EG10885_RNA"	156.327439593
"EG10886_RNA"	117.446194664
"EG10887_RNA"	301.65434901
"EG10888_RNA"	112.613783854
"EG10889_RNA"	163.526007891
"EG10890_RNA"	145.248765456
"EG10891_RNA"	142.589440168
"EG10892_RNA"	137.643490513
"EG10893_RNA"	112.759464524
"EG10894_RNA"	77.854359359
"EG10895_RNA"	96.3877858972
"EG10896_RNA"	97.3634109298
"EG10897_RNA"	111.137244627
"EG10898_RNA"	88.5520871776
"EG10899_RNA"	210.17638161
"EG10900_RNA"	171.396537217
"EG10901_RNA"	174.40779236
"EG10902_RNA"	286.275410374
"EG10903_RNA"	105.812712456
"EG10904_RNA"	93.4667580134
"EG10905_RNA"	175.014921093
"EG10906_RNA"	355.093119334
"EG10907_RNA"	78.4552705298
"EG10908_RNA"	192.00984577
"EG10909_RNA"	181.869961599
"EG10910_RNA"	103.072706699
"EG10911_RNA"	409.401658795
"EG10912_RNA"	147.466414847
"EG10913_RNA"	72.8524828006
"EG10914_RNA"	116.325786831
"EG10915_RNA"	196.381419909
"EG10916_RNA"	335.960217844
"EG10917_RNA"	176.769970439
"EG10918_RNA"	184.439583188
"EG10919_RNA"	105.766925213
"EG10920_RNA"	84.2670272518
"EG10921_RNA"	126.468377078
"EG10922_RNA"	35.0558123656
"EG10925_RNA"	84.049848517
"EG10926_RNA"	65.1318170213
"EG10927_RNA"	50.3386559546
"EG10928_RNA"	46.8893028259
"EG10929_RNA"	86.8842101935
"EG10930_RNA"	116.270075944
"EG10931_RNA"	93.4145951651
"EG10932_RNA"	138.130305224
"EG10933_RNA"	67.5244594611
"EG10934_RNA"	86.6595952323
"EG10935_RNA"	70.2359335081
"EG10936_RNA"	107.027424201
"EG10937_RNA"	170.077261678
"EG10938_RNA"	85.6542956773
"EG10939_RNA"	57.554007768
"EG10940_RNA"	58.506693402
"EG10941_RNA"	86.8842101935
"EG10942_RNA"	87.5560118579
"EG10943_RNA"	192.769074148
"EG10944_RNA"	98.1244814597
"EG10945_RNA"	87.111534749
"EG10946_RNA"	96.5764224876
"EG10947_RNA"	89.3033862994
"EG10948_RNA"	118.153949383
"EG10949_RNA"	237.29841926
"EG10950_RNA"	54.6735796957
"EG10951_RNA"	24.6902768425
"EG10952_RNA"	87.8787073138
"EG10953_RNA"	205.67323637
"EG10954_RNA"	86.8842101935
"EG10955_RNA"	213.631506503
"EG10956_RNA"	147.515076626
"EG10957_RNA"	86.8842101935
"EG10958_RNA"	126.593259741
"EG10959_RNA"	291.627424649
"EG10960_RNA"	247.172212795
"EG10961_RNA"	77.5574173426
"EG10962_RNA"	357.660873492
"EG10963_RNA"	86.8842101935
"EG10964_RNA"	86.8842101935
"EG10965_RNA"	118.521444744
"EG10966_RNA"	98.1369982161
"EG10967_RNA"	29.5795737166
"EG10968_RNA"	51.8389546674
"EG10969_RNA"	364.274369779
"EG10970_RNA"	370.38259163
"EG10971_RNA"	401.417089394
"EG10972_RNA"	250.225661178
"EG10973_RNA"	153.422705388
"EG10974_RNA"	134.832466834
"EG10975_RNA"	114.911688884
"EG10976_RNA"	124.560655389
"EG10977_RNA"	110.001895298
"EG10978_RNA"	94.0435786322
"EG10979_RNA"	102.143136266
"EG10980_RNA"	121.4250748
"EG10981_RNA"	135.786870306
"EG10982_RNA"	202.498344916
"EG10983_RNA"	64.8959109095
"EG10984_RNA"	64.1386941788
"EG10985_RNA"	50.6356717785
"EG10986_RNA"	130.23918945
"EG10987_RNA"	86.8842101935
"EG10988_RNA"	86.8842101935
"EG10989_RNA"	86.8842101935
"EG10990_RNA"	86.8842101935
"EG10991_RNA"	216.971635056
"EG10992_RNA"	86.8842101935
"EG10993_RNA"	86.8842101935
"EG10994_RNA"	67.8402428228
"EG10995_RNA"	120.556133063
"EG10996_RNA"	173.134854192
"EG10997_RNA"	76.2416510443
"EG10998_RNA"	103.893881224
"EG10999_RNA"	85.5957145126
"EG11000_RNA"	98.924935341
"EG11001_RNA"	139.047349898
"EG11002_RNA"	54.0278436791
"EG11003_RNA"	83.8804371252
"EG11004_RNA"	101.150188911
"EG11005_RNA"	271.348881819
"EG11006_RNA"	130.244662901
"EG11007_RNA"	67.2216893199
"EG11008_RNA"	214.48334347
"EG11009_RNA"	85.3361615346
"EG11010_RNA"	38.6104443032
"EG11011_RNA"	34.4262198958
"EG11012_RNA"	40.4039488322
"EG11013_RNA"	90.2288101755
"EG11014_RNA"	86.7477503606
"EG11015_RNA"	185.274612156
"EG11016_RNA"	30.2706922767
"EG11017_RNA"	230.973992356
"EG11018_RNA"	86.8842101935
"EG11019_RNA"	49.3885227022
"EG11020_RNA"	50.9764307247
"EG11021_RNA"	65.4406542865
"EG11022_RNA"	42.4622952575
"EG11023_RNA"	122.711334356
"EG11024_RNA"	114.585486846
"EG11025_RNA"	82.6453809014
"EG11026_RNA"	87.9733579941
"EG11027_RNA"	61.1334107796
"EG11028_RNA"	86.8842101935
"EG11029_RNA"	86.8842101935
"EG11030_RNA"	121.868329146
"EG11031_RNA"	265.385392557
"EG11032_RNA"	117.351414058
"EG11033_RNA"	185.888577063
"EG11034_RNA"	74.1001159958
"EG11035_RNA"	107.291686283
"EG11036_RNA"	181.377884397
"EG11037_RNA"	185.075688799
"EG11038_RNA"	80.6478836898
"EG11039_RNA"	81.4991736752
"EG11040_RNA"	185.600820035
"EG11041_RNA"	40.5691660629
"EG11042_RNA"	50.4128816908
"EG11043_RNA"	157.005218558
"EG11044_RNA"	83.1903378282
"EG11045_RNA"	292.548531139
"EG11046_RNA"	86.8842101935
"EG11047_RNA"	86.8842101935
"EG11048_RNA"	82.1670317122
"EG11049_RNA"	86.8842101935
"EG11050_RNA"	74.0216308987
"EG11051_RNA"	95.5939960136
"EG11052_RNA"	45.6502186569
"EG11053_RNA"	53.6026703488
"EG11054_RNA"	102.123654386
"EG11055_RNA"	471.004313728
"EG11056_RNA"	86.8842101935
"EG11057_RNA"	86.8842101935
"EG11058_RNA"	125.760817778
"EG11059_RNA"	144.971837266
"EG11060_RNA"	188.62989414
"EG11061_RNA"	156.193279779
"EG11062_RNA"	130.587773137
"EG11063_RNA"	40.2473987243
"EG11064_RNA"	79.169341801
"EG11065_RNA"	319.432166101
"EG11066_RNA"	93.1728523791
"EG11067_RNA"	80.2318062121
"EG11068_RNA"	40.6659091998
"EG11069_RNA"	80.2859064428
"EG11070_RNA"	66.3884567809
"EG11071_RNA"	53.5173313074
"EG11072_RNA"	20.6724513339
"EG11073_RNA"	85.7121556325
"EG11074_RNA"	86.8842101935
"EG11075_RNA"	86.8842101935
"EG11076_RNA"	172.833827492
"EG11078_RNA"	69.6171094213
"EG11079_RNA"	75.8341217869
"EG11080_RNA"	83.8608639323
"EG11081_RNA"	62.4210214582
"EG11082_RNA"	183.658982148
"EG11083_RNA"	56.2795044536
"EG11084_RNA"	59.1149829802
"EG11085_RNA"	39.6083779143
"EG11086_RNA"	115.710533812
"EG11087_RNA"	165.913601201
"EG11088_RNA"	18.6645855768
"EG11089_RNA"	86.8842101935
"EG11090_RNA"	132.496939357
"EG11091_RNA"	112.493484979
"EG11092_RNA"	232.893712432
"EG11093_RNA"	123.377346037
"EG11094_RNA"	61.3683390933
"EG11095_RNA"	86.8842101935
"EG11096_RNA"	200.960644658
"EG11097_RNA"	80.3120472289
"EG11098_RNA"	47.9418142908
"EG11099_RNA"	86.8842101935
"EG11100_RNA"	125.945010226
"EG11101_RNA"	86.8842101935
"EG11102_RNA"	46.3554508382
"EG11103_RNA"	86.8842101935
"EG11104_RNA"	66.2594576352
"EG11105_RNA"	93.8265897549
"EG11108_RNA"	177.262795507
"EG11109_RNA"	86.8842101935
"EG11110_RNA"	33.4984107564
"EG11111_RNA"	86.8842101935
"EG11112_RNA"	37.1020321468
"EG11113_RNA"	86.9354370034
"EG11116_RNA"	80.7284660678
"EG11117_RNA"	151.291738782
"EG11118_RNA"	38.8565975841
"EG11119_RNA"	184.814021651
"EG11120_RNA"	86.8842101935
"EG11121_RNA"	60.130898003
"EG11122_RNA"	59.905375547
"EG11123_RNA"	54.5627674014
"EG11124_RNA"	86.8842101935
"EG11125_RNA"	86.8842101935
"EG11126_RNA"	86.8842101935
"EG11127_RNA"	86.8842101935
"EG11128_RNA"	84.2038380022
"EG11129_RNA"	86.8842101935
"EG11130_RNA"	86.8842101935
"EG11131_RNA"	580.990876484
"EG11132_RNA"	117.393808003
"EG11133_RNA"	72.2641669377
"EG11134_RNA"	271.177290494
"EG11135_RNA"	142.42956545
"EG11136_RNA"	86.8842101935
"EG11137_RNA"	98.3285335764
"EG11138_RNA"	75.4830941827
"EG11139_RNA"	274.269829612
"EG11140_RNA"	81.4354075732
"EG11141_RNA"	86.8842101935
"EG11142_RNA"	86.8842101935
"EG11143_RNA"	158.152554537
"EG11144_RNA"	52.6157767537
"EG11145_RNA"	19.4050232792
"EG11146_RNA"	35.0486153475
"EG11147_RNA"	217.29346574
"EG11149_RNA"	138.267007935
"EG11150_RNA"	86.8842101935
"EG11151_RNA"	789.805266957
"EG11152_RNA"	131.145306802
"EG11153_RNA"	123.796293637
"EG11154_RNA"	86.8842101935
"EG11155_RNA"	86.8842101935
"EG11156_RNA"	109.464099369
"EG11157_RNA"	86.8842101935
"EG11158_RNA"	113.548271165
"EG11159_RNA"	93.4386176948
"EG11160_RNA"	450.331516264
"EG11161_RNA"	50.7747786705
"EG11162_RNA"	50.8700301655
"EG11163_RNA"	86.8842101935
"EG11164_RNA"	71.6087686066
"EG11165_RNA"	62.2107289268
"EG11166_RNA"	86.8842101935
"EG11167_RNA"	115.745449075
"EG11168_RNA"	86.8842101935
"EG11169_RNA"	86.8842101935
"EG11171_RNA"	75.0269802591
"EG11172_RNA"	219.299726693
"EG11173_RNA"	86.8842101935
"EG11174_RNA"	86.8842101935
"EG11175_RNA"	266.383284489
"EG11176_RNA"	86.8842101935
"EG11177_RNA"	88.0182212169
"EG11178_RNA"	139.483792427
"EG11179_RNA"	124.105049724
"EG11180_RNA"	207.622997621
"EG11181_RNA"	86.8842101935
"EG11182_RNA"	227.312145315
"EG11183_RNA"	44.0431894718
"EG11184_RNA"	56.1075008245
"EG11186_RNA"	86.8842101935
"EG11187_RNA"	86.8842101935
"EG11188_RNA"	86.8842101935
"EG11189_RNA"	73.0575675718
"EG11190_RNA"	71.966135918
"EG11191_RNA"	100.788985047
"EG11192_RNA"	89.7479418264
"EG11193_RNA"	31.0264276736
"EG11194_RNA"	86.8842101935
"EG11195_RNA"	151.098748768
"EG11196_RNA"	167.724838911
"EG11197_RNA"	56.0737691554
"EG11198_RNA"	133.589388402
"EG11199_RNA"	31.9868362336
"EG11201_RNA"	70.5977653918
"EG11202_RNA"	62.0087018491
"EG11203_RNA"	89.6113044165
"EG11204_RNA"	80.9594948501
"EG11205_RNA"	80.1575697068
"EG11206_RNA"	40.7548241129
"EG11207_RNA"	70.5259294994
"EG11208_RNA"	86.8842101935
"EG11209_RNA"	86.8842101935
"EG11210_RNA"	59.5397138746
"EG11211_RNA"	62.1354729666
"EG11212_RNA"	129.301888985
"EG11213_RNA"	86.8842101935
"EG11214_RNA"	63.1298198711
"EG11215_RNA"	86.8842101935
"EG11217_RNA"	118.824352162
"EG11218_RNA"	75.4174129852
"EG11219_RNA"	172.096038983
"EG11221_RNA"	169.47553262
"EG11222_RNA"	86.8842101935
"EG11223_RNA"	83.2457074993
"EG11224_RNA"	74.0370966766
"EG11225_RNA"	217.640036682
"EG11226_RNA"	90.4289458376
"EG11227_RNA"	128.684912226
"EG11228_RNA"	165.233005638
"EG11229_RNA"	225.656208273
"EG11230_RNA"	86.8842101935
"EG11231_RNA"	167.310826093
"EG11232_RNA"	96.8636423812
"EG11233_RNA"	86.8842101935
"EG11234_RNA"	119.159374095
"EG11235_RNA"	43.1653790204
"EG11236_RNA"	72.8738500761
"EG11237_RNA"	212.050057376
"EG11238_RNA"	243.024769641
"EG11239_RNA"	84.4455902832
"EG11241_RNA"	86.8842101935
"EG11242_RNA"	29.5373682752
"EG11244_RNA"	153.768274451
"EG11245_RNA"	86.8842101935
"EG11246_RNA"	327.690025989
"EG11247_RNA"	39.5273916292
"EG11249_RNA"	110.646491788
"EG11250_RNA"	86.8842101935
"EG11251_RNA"	69.8724009794
"EG11252_RNA"	68.0835722932
"EG11253_RNA"	62.5092725262
"EG11254_RNA"	60.4041341426
"EG11255_RNA"	92.2117079639
"EG11256_RNA"	83.1019442448
"EG11257_RNA"	86.8842101935
"EG11258_RNA"	92.4693501355
"EG11259_RNA"	131.708923511
"EG11260_RNA"	86.8842101935
"EG11261_RNA"	160.967095395
"EG11262_RNA"	97.6892523142
"EG11263_RNA"	86.8842101935
"EG11265_RNA"	140.201139583
"EG11266_RNA"	86.8842101935
"EG11267_RNA"	86.8842101935
"EG11268_RNA"	70.3918736056
"EG11269_RNA"	20.518087013
"EG11270_RNA"	76.6811927815
"EG11271_RNA"	86.8842101935
"EG11272_RNA"	44.8299058533
"EG11274_RNA"	86.8842101935
"EG11275_RNA"	86.8842101935
"EG11276_RNA"	214.985510862
"EG11277_RNA"	88.6043423955
"EG11279_RNA"	98.8058952011
"EG11280_RNA"	86.8842101935
"EG11281_RNA"	59.0272556585
"EG11282_RNA"	86.8842101935
"EG11283_RNA"	86.8842101935
"EG11284_RNA"	125.568782442
"EG11285_RNA"	37.6147296281
"EG11286_RNA"	368.904619665
"EG11287_RNA"	86.8842101935
"EG11288_RNA"	129.643484759
"EG11289_RNA"	199.108153346
"EG11290_RNA"	138.302021451
"EG11291_RNA"	170.930766996
"EG11292_RNA"	86.8842101935
"EG11293_RNA"	133.761130394
"EG11294_RNA"	105.797869562
"EG11295_RNA"	46.3871472407
"EG11296_RNA"	96.6669409389
"EG11297_RNA"	176.043968748
"EG11298_RNA"	45.2969517045
"EG11299_RNA"	37.3590558801
"EG11300_RNA"	86.8842101935
"EG11301_RNA"	86.8842101935
"EG11302_RNA"	86.8842101935
"EG11303_RNA"	86.8842101935
"EG11304_RNA"	205.306580021
"EG11305_RNA"	382.114357804
"EG11306_RNA"	98.8175029944
"EG11309_RNA"	147.684210765
"EG11310_RNA"	86.8842101935
"EG11311_RNA"	81.5624809019
"EG11312_RNA"	86.8842101935
"EG11313_RNA"	86.8842101935
"EG11314_RNA"	107.683476594
"EG11315_RNA"	479.382255588
"EG11316_RNA"	86.8842101935
"EG11317_RNA"	118.862396049
"EG11318_RNA"	145.668601246
"EG11319_RNA"	223.238384251
"EG11320_RNA"	110.237673626
"EG11321_RNA"	81.6544306476
"EG11322_RNA"	135.031709992
"EG11323_RNA"	95.3780879742
"EG11324_RNA"	86.0696602719
"EG11325_RNA"	298.406698731
"EG11326_RNA"	327.870065869
"EG11327_RNA"	346.57733447
"EG11328_RNA"	93.0755727881
"EG11329_RNA"	86.8842101935
"EG11330_RNA"	86.8842101935
"EG11331_RNA"	77.1131048091
"EG11332_RNA"	112.912672175
"EG11333_RNA"	84.6018409874
"EG11334_RNA"	86.8842101935
"EG11335_RNA"	125.889348711
"EG11336_RNA"	86.8842101935
"EG11337_RNA"	86.6289838877
"EG11338_RNA"	86.8842101935
"EG11339_RNA"	47.5682698646
"EG11340_RNA"	62.7091000671
"EG11341_RNA"	43.6905329397
"EG11342_RNA"	86.8842101935
"EG11343_RNA"	86.8842101935
"EG11344_RNA"	40.4190553735
"EG11345_RNA"	73.6657742168
"EG11346_RNA"	86.8842101935
"EG11347_RNA"	86.8842101935
"EG11350_RNA"	61.8196847439
"EG11351_RNA"	81.8527197711
"EG11352_RNA"	67.1438287263
"EG11353_RNA"	87.0969521084
"EG11354_RNA"	134.80835892
"EG11355_RNA"	77.5237033095
"EG11356_RNA"	96.3706939689
"EG11357_RNA"	46.7894689413
"EG11358_RNA"	79.9410150769
"EG11359_RNA"	86.8842101935
"EG11360_RNA"	50.2092079832
"EG11361_RNA"	81.3995346764
"EG11362_RNA"	26.5695462336
"EG11363_RNA"	52.9783323894
"EG11364_RNA"	342.504236086
"EG11366_RNA"	78.4824805526
"EG11367_RNA"	30.9440889798
"EG11368_RNA"	210.791137851
"EG11369_RNA"	26.8603298537
"EG11370_RNA"	41.9561173449
"EG11371_RNA"	88.9651282508
"EG11372_RNA"	65.7062092158
"EG11373_RNA"	22.0664382391
"EG11374_RNA"	21.9899032118
"EG11375_RNA"	345.296527188
"EG11376_RNA"	37.2040852034
"EG11377_RNA"	53.3164584348
"EG11378_RNA"	247.088913318
"EG11379_RNA"	86.8842101935
"EG11380_RNA"	86.8842101935
"EG11381_RNA"	86.8842101935
"EG11383_RNA"	261.031290971
"EG11384_RNA"	86.8842101935
"EG11385_RNA"	99.3163927937
"EG11386_RNA"	123.826891694
"EG11387_RNA"	211.803604178
"EG11388_RNA"	54.0191265138
"EG11389_RNA"	86.8842101935
"EG11390_RNA"	326.261552024
"EG11391_RNA"	307.408492905
"EG11392_RNA"	57.2386102395
"EG11393_RNA"	81.4369233019
"EG11394_RNA"	63.412869126
"EG11395_RNA"	74.3004366026
"EG11396_RNA"	63.3757201973
"EG11398_RNA"	443.583447064
"EG11399_RNA"	300.781093495
"EG11400_RNA"	86.8842101935
"EG11401_RNA"	86.8842101935
"EG11402_RNA"	80.8831290494
"EG11403_RNA"	71.4522779609
"EG11404_RNA"	104.239356305
"EG11405_RNA"	44.1519756992
"EG11406_RNA"	116.17689406
"EG11407_RNA"	164.341390621
"EG11408_RNA"	102.940933669
"EG11409_RNA"	59.1380322913
"EG11410_RNA"	172.76421169
"EG11411_RNA"	65.9490013418
"EG11412_RNA"	60.6439469036
"EG11413_RNA"	106.790515228
"EG11414_RNA"	48.3326259647
"EG11415_RNA"	639.137419396
"EG11417_RNA"	89.0626311089
"EG11418_RNA"	124.617699186
"EG11419_RNA"	53.6687415094
"EG11421_RNA"	216.022071521
"EG11422_RNA"	85.324891189
"EG11423_RNA"	114.744228636
"EG11424_RNA"	205.298872549
"EG11425_RNA"	83.2775499071
"EG11426_RNA"	53.3691633251
"EG11427_RNA"	117.236285207
"EG11428_RNA"	38.8058024075
"EG11429_RNA"	93.4773707322
"EG11430_RNA"	74.7124153674
"EG11431_RNA"	86.8842101935
"EG11432_RNA"	86.8842101935
"EG11433_RNA"	221.957144301
"EG11434_RNA"	141.108039105
"EG11435_RNA"	65.5919979793
"EG11436_RNA"	86.8842101935
"EG11437_RNA"	100.292267863
"EG11438_RNA"	126.308253182
"EG11439_RNA"	77.4565943084
"EG11440_RNA"	58.3050702084
"EG11441_RNA"	88.5829004754
"EG11442_RNA"	160.141316989
"EG11443_RNA"	229.53509674
"EG11444_RNA"	86.8842101935
"EG11445_RNA"	61.7224667966
"EG11447_RNA"	208.618915779
"EG11448_RNA"	226.547277686
"EG11449_RNA"	232.296080913
"EG11450_RNA"	152.007171262
"EG11451_RNA"	49.5158562829
"EG11452_RNA"	43.2590783109
"EG11453_RNA"	52.6970633423
"EG11454_RNA"	69.4487238133
"EG11455_RNA"	64.2195110624
"EG11456_RNA"	61.0066525087
"EG11457_RNA"	44.8939790755
"EG11458_RNA"	33.4540285655
"EG11459_RNA"	76.673126627
"EG11460_RNA"	86.8842101935
"EG11462_RNA"	86.8842101935
"EG11463_RNA"	45.4352322882
"EG11464_RNA"	205.085616447
"EG11465_RNA"	86.8842101935
"EG11466_RNA"	60.4434238526
"EG11467_RNA"	182.952938788
"EG11468_RNA"	62.9898597613
"EG11469_RNA"	86.8842101935
"EG11470_RNA"	129.473929982
"EG11471_RNA"	86.8842101935
"EG11472_RNA"	52.7122191785
"EG11473_RNA"	73.677157365
"EG11474_RNA"	50.7563815772
"EG11476_RNA"	50.2550408882
"EG11479_RNA"	54.9378743462
"EG11481_RNA"	55.7008734483
"EG11484_RNA"	90.1509249918
"EG11485_RNA"	79.4449056506
"EG11486_RNA"	59.3241320251
"EG11487_RNA"	80.3068420064
"EG11488_RNA"	86.8842101935
"EG11489_RNA"	86.8842101935
"EG11490_RNA"	86.8842101935
"EG11491_RNA"	71.3325385724
"EG11492_RNA"	279.390999374
"EG11493_RNA"	86.8842101935
"EG11494_RNA"	106.379054517
"EG11495_RNA"	104.942590649
"EG11496_RNA"	86.8842101935
"EG11497_RNA"	62.1365903807
"EG11498_RNA"	86.8842101935
"EG11499_RNA"	77.1047708427
"EG11500_RNA"	78.8944484891
"EG11501_RNA"	68.953756095
"EG11502_RNA"	108.841620563
"EG11503_RNA"	79.1111559104
"EG11504_RNA"	192.618554379
"EG11505_RNA"	209.325129296
"EG11506_RNA"	74.6284449711
"EG11507_RNA"	67.3676161275
"EG11508_RNA"	86.8842101935
"EG11509_RNA"	86.8842101935
"EG11510_RNA"	51.9323929902
"EG11511_RNA"	104.521211093
"EG11512_RNA"	76.1991611363
"EG11514_RNA"	322.946099306
"EG11515_RNA"	86.8842101935
"EG11516_RNA"	86.8842101935
"EG11517_RNA"	108.35632208
"EG11519_RNA"	81.7354800226
"EG11520_RNA"	86.8842101935
"EG11521_RNA"	86.8842101935
"EG11522_RNA"	86.8842101935
"EG11523_RNA"	86.8842101935
"EG11524_RNA"	86.8842101935
"EG11525_RNA"	86.8842101935
"EG11526_RNA"	86.8842101935
"EG11527_RNA"	138.448917576
"EG11528_RNA"	121.239860185
"EG11529_RNA"	36.2041486501
"EG11530_RNA"	60.9260999252
"EG11531_RNA"	333.452349264
"EG11532_RNA"	131.733788387
"EG11533_RNA"	86.8842101935
"EG11534_RNA"	63.1677781894
"EG11535_RNA"	67.5837645372
"EG11536_RNA"	32.2747365523
"EG11537_RNA"	394.768892076
"EG11538_RNA"	48.8594944228
"EG11539_RNA"	206.736237591
"EG11540_RNA"	544.133883736
"EG11541_RNA"	66.1638602601
"EG11542_RNA"	86.8842101935
"EG11543_RNA"	179.599195451
"EG11544_RNA"	86.8842101935
"EG11545_RNA"	86.8842101935
"EG11546_RNA"	48.2684573789
"EG11547_RNA"	103.108890695
"EG11548_RNA"	63.3738529365
"EG11549_RNA"	234.589486939
"EG11551_RNA"	86.8842101935
"EG11552_RNA"	86.8842101935
"EG11553_RNA"	101.178809262
"EG11554_RNA"	69.7701030885
"EG11555_RNA"	86.8842101935
"EG11556_RNA"	175.979315215
"EG11557_RNA"	201.808198887
"EG11558_RNA"	139.677948138
"EG11559_RNA"	86.8842101935
"EG11560_RNA"	86.8842101935
"EG11561_RNA"	86.8842101935
"EG11562_RNA"	86.8842101935
"EG11563_RNA"	86.8842101935
"EG11564_RNA"	86.8842101935
"EG11565_RNA"	86.8842101935
"EG11566_RNA"	86.8842101935
"EG11568_RNA"	39.9519482264
"EG11569_RNA"	43.1131893826
"EG11570_RNA"	86.8842101935
"EG11571_RNA"	86.8842101935
"EG11572_RNA"	60.598503942
"EG11573_RNA"	47.2613020949
"EG11574_RNA"	67.1286059015
"EG11575_RNA"	86.8842101935
"EG11576_RNA"	191.433443412
"EG11577_RNA"	103.065292013
"EG11578_RNA"	86.8842101935
"EG11579_RNA"	86.8842101935
"EG11580_RNA"	173.909876365
"EG11581_RNA"	175.45061378
"EG11583_RNA"	154.452154567
"EG11585_RNA"	83.2233807893
"EG11586_RNA"	113.697381993
"EG11587_RNA"	105.901291596
"EG11589_RNA"	107.992903198
"EG11590_RNA"	76.7381596612
"EG11591_RNA"	107.314867615
"EG11592_RNA"	121.098164475
"EG11594_RNA"	86.8842101935
"EG11595_RNA"	33.1469011483
"EG11596_RNA"	182.990983586
"EG11597_RNA"	138.46328414
"EG11598_RNA"	127.130449494
"EG11599_RNA"	112.304111007
"EG11600_RNA"	237.334423726
"EG11601_RNA"	110.027931005
"EG11602_RNA"	74.2227486345
"EG11603_RNA"	104.16368038
"EG11604_RNA"	86.8842101935
"EG11605_RNA"	84.4640029997
"EG11606_RNA"	173.840858261
"EG11607_RNA"	396.842339442
"EG11608_RNA"	47.2568785418
"EG11609_RNA"	86.8842101935
"EG11610_RNA"	45.9704993126
"EG11611_RNA"	86.8842101935
"EG11612_RNA"	45.3248159428
"EG11613_RNA"	86.8842101935
"EG11614_RNA"	77.6744638911
"EG11615_RNA"	76.7476386861
"EG11616_RNA"	82.8258576936
"EG11617_RNA"	42.269935455
"EG11618_RNA"	51.6008020952
"EG11619_RNA"	50.7288069414
"EG11620_RNA"	47.2680796276
"EG11621_RNA"	86.8842101935
"EG11622_RNA"	57.8412749187
"EG11623_RNA"	79.3961511416
"EG11624_RNA"	66.4964519208
"EG11625_RNA"	118.035806736
"EG11626_RNA"	91.781210171
"EG11627_RNA"	70.3262796231
"EG11628_RNA"	140.569272558
"EG11629_RNA"	227.208651564
"EG11630_RNA"	58.6658083269
"EG11631_RNA"	86.8842101935
