frameId	Name	Location	Composition	Composition	Formation process	Comments
CPLX0-1666	FadJ component of anaerobic fatty acid oxidation complex	"[""CCO-CYTOSOL""]"	(2) G7212-MONOMER ==> CPLX0-1666	"{""reactant"": {""G7212-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-1666"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-1667	Fad I component of anaerobic fatty acid oxidation complex	"[""CCO-CYTOSOL""]"	(2) G7213-MONOMER ==> CPLX0-1667	"{""reactant"": {""G7213-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-1667"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-1669	short chain acyl-CoA synthetase	"[""CCO-MEMBRANE""]"	(2) EG12357-MONOMER ==> CPLX0-1669	"{""reactant"": {""EG12357-MONOMER"": {""compartment"": [""CCO-MEMBRANE""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-1669"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-1683	cryptic adenine deaminase	"[""CCO-CYTOSOL""]"	(2) EG11692-MONOMER ==> CPLX0-1683	"{""reactant"": {""EG11692-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-1683"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-1721	copper / silver efflux transport system	"[""CCO-PM-BAC-NEG"", ""CCO-OUTER-MEM"", ""CCO-PERI-BAC""]"	(3) YBDE-MONOMER + G6321-MONOMER + (3) G6320-MONOMER + (6) G6322-MONOMER ==> CPLX0-1721	"{""reactant"": {""YBDE-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 3}, ""G6321-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}, ""G6320-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG"", ""CCO-OUTER-MEM""], ""stoichiometry"": 3}, ""G6322-MONOMER"": {""compartment"": [""CCO-PERI-BAC"", ""CCO-PM-BAC-NEG""], ""stoichiometry"": 6}}, ""product"": {""CPLX0-1721"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-1762	ring 1,2-phenylacetyl-CoA epoxidase	"[""CCO-CYTOSOL""]"	G6710-MONOMER + G6711-MONOMER + G6713-MONOMER + G6709-MONOMER ==> CPLX0-1762	"{""reactant"": {""G6710-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""G6711-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""G6713-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""G6709-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-1762"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-1821	oligoribonuclease	"[""CCO-CYTOSOL""]"	(2) G7842-MONOMER ==> CPLX0-1821	"{""reactant"": {""G7842-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-1821"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-1841	predicted xanthine dehydrogenase	"[""CCO-CYTOSOL""]"	G7500-MONOMER + G7499-MONOMER ==> CPLX0-1841	"{""reactant"": {""G7500-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""G7499-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-1841"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-1863	conserved metal-binding protein	"[""CCO-CYTOSOL""]"	(6) G6379-MONOMER ==> CPLX0-1863	"{""reactant"": {""G6379-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 6}}, ""product"": {""CPLX0-1863"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-1881	predicted enamine/imine deaminase	"[""CCO-CYTOSOL"", ""CCO-MEMBRANE""]"	(3) G7877-MONOMER ==> CPLX0-1881	"{""reactant"": {""G7877-MONOMER"": {""compartment"": [""CCO-CYTOSOL"", ""CCO-MEMBRANE""], ""stoichiometry"": 3}}, ""product"": {""CPLX0-1881"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-1923	TonB energy transducing system	"[""CCO-PERI-BAC"", ""CCO-PM-BAC-NEG""]"	EG10271-MONOMER + EG11012-MONOMER + EG10272-MONOMER ==> CPLX0-1923	"{""reactant"": {""EG10271-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""EG11012-MONOMER"": {""compartment"": [""CCO-PERI-BAC"", ""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""EG10272-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-1923"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-1924	vitamin B12 outer membrane transport complex	"[""CCO-OUTER-MEM"", ""CCO-PM-BAC-NEG"", ""CCO-PERI-BAC""]"	EG11012-MONOMER + EG10271-MONOMER + EG10272-MONOMER + EG10126-MONOMER ==> CPLX0-1924	"{""reactant"": {""EG11012-MONOMER"": {""compartment"": [""CCO-PERI-BAC"", ""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""EG10271-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""EG10272-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""EG10126-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG"", ""CCO-OUTER-MEM""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-1924"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-1942	ferrichrome outer membrane transport complex	"[""CCO-OUTER-MEM"", ""CCO-PM-BAC-NEG"", ""CCO-PERI-BAC""]"	EG11012-MONOMER + EG10271-MONOMER + EG10302-MONOMER + EG10272-MONOMER ==> CPLX0-1942	"{""reactant"": {""EG11012-MONOMER"": {""compartment"": [""CCO-PERI-BAC"", ""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""EG10271-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""EG10302-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG"", ""CCO-OUTER-MEM""], ""stoichiometry"": 1}, ""EG10272-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-1942"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-1943	ferric citrate outer membrane transport complex	"[""CCO-OUTER-MEM"", ""CCO-PM-BAC-NEG"", ""CCO-PERI-BAC""]"	EG11012-MONOMER + EG10271-MONOMER + EG10272-MONOMER + EG10286-MONOMER ==> CPLX0-1943	"{""reactant"": {""EG11012-MONOMER"": {""compartment"": [""CCO-PERI-BAC"", ""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""EG10271-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""EG10272-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""EG10286-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG"", ""CCO-OUTER-MEM""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-1943"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-1944	ferric enterobactin transport system	"[""CCO-OUTER-MEM"", ""CCO-PM-BAC-NEG"", ""CCO-PERI-BAC""]"	EG11012-MONOMER + FEPD-MONOMER + EG10271-MONOMER + EG10272-MONOMER + (2) FEPC-MONOMER + FEPB-MONOMER + EG10293-MONOMER + FEPG-MONOMER ==> CPLX0-1944	"{""reactant"": {""EG11012-MONOMER"": {""compartment"": [""CCO-PERI-BAC"", ""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""FEPD-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""EG10271-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""EG10272-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""FEPC-MONOMER"": {""compartment"": [""CCO-CYTOSOL"", ""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}, ""FEPB-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}, ""EG10293-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG"", ""CCO-OUTER-MEM""], ""stoichiometry"": 1}, ""FEPG-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-1944"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-1962	3-hydroxy acid dehydrogenase	"[""CCO-CYTOSOL""]"	(4) EG12345-MONOMER ==> CPLX0-1962	"{""reactant"": {""EG12345-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-1962"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-1981	ferrichrome transport system	"[""CCO-OUTER-MEM"", ""CCO-PM-BAC-NEG"", ""CCO-PERI-BAC""]"	EG11012-MONOMER + (2) FHUC-MONOMER + EG10302-MONOMER + EG10271-MONOMER + EG10272-MONOMER + (2) FHUB-MONOMER + FHUD-MONOMER ==> CPLX0-1981	"{""reactant"": {""EG11012-MONOMER"": {""compartment"": [""CCO-PERI-BAC"", ""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""FHUC-MONOMER"": {""compartment"": [""CCO-CYTOSOL"", ""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}, ""EG10302-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG"", ""CCO-OUTER-MEM""], ""stoichiometry"": 1}, ""EG10271-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""EG10272-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""FHUB-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}, ""FHUD-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-1981"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-2	oxidized flavorubredoxin	"[""CCO-CYTOSOL""]"	(4) G7413-MONOMER ==> CPLX0-2	"{""reactant"": {""G7413-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-2"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-2001	ferric dicitrate transport system	"[""CCO-OUTER-MEM"", ""CCO-PM-BAC-NEG"", ""CCO-PERI-BAC""]"	EG11012-MONOMER + FECC-MONOMER + FECD-MONOMER + (2) FECE-MONOMER + EG10271-MONOMER + EG10272-MONOMER + FECB-MONOMER + EG10286-MONOMER ==> CPLX0-2001	"{""reactant"": {""EG11012-MONOMER"": {""compartment"": [""CCO-PERI-BAC"", ""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""FECC-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""FECD-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""FECE-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}, ""EG10271-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""EG10272-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""FECB-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}, ""EG10286-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG"", ""CCO-OUTER-MEM""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-2001"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-201	fructose 6-phosphate aldolase 1	"[""CCO-CYTOSOL""]"	(10) G6428-MONOMER ==> CPLX0-201	"{""reactant"": {""G6428-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 10}}, ""product"": {""CPLX0-201"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-2021	HU DNA-binding transcriptional dual regulator	"[""CCO-CYTOSOL"", ""CCO-MEMBRANE""]"	EG10466-MONOMER + EG10467-MONOMER ==> CPLX0-2021	"{""reactant"": {""EG10466-MONOMER"": {""compartment"": [""CCO-CYTOSOL"", ""CCO-MEMBRANE""], ""stoichiometry"": 1}, ""EG10467-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-2021"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-2061	2,3-diketo-L-gulonate reductase	"[""CCO-CYTOSOL""]"	(2) EG12279-MONOMER ==> CPLX0-2061	"{""reactant"": {""EG12279-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-2061"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-2081	dihydroxyacetone kinase	"[""CCO-CYTOSOL""]"	MONOMER0-1261 + (2) G6627-MONOMER + (2) EG12399-MONOMER ==> CPLX0-2081	"{""reactant"": {""MONOMER0-1261"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""G6627-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""EG12399-MONOMER"": {""compartment"": [""CCO-MEMBRANE"", ""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-2081"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-2121	EmrAB-TolC multidrug efflux transport system	"[""CCO-OUTER-MEM"", ""CCO-PM-BAC-NEG"", ""CCO-PERI-BAC""]"	EG11354-MONOMER + (3) EG11009-MONOMER + EMRB-MONOMER ==> CPLX0-2121	"{""reactant"": {""EG11354-MONOMER"": {""compartment"": [""CCO-CW-BAC-NEG"", ""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""EG11009-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG"", ""CCO-OUTER-MEM""], ""stoichiometry"": 3}, ""EMRB-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-2121"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-2161	EmrKY-TolC multidrug efflux transport system	"[""CCO-OUTER-MEM"", ""CCO-PM-BAC-NEG"", ""CCO-PERI-BAC""]"	(3) EG11009-MONOMER + EMRY-MONOMER + G7233-MONOMER ==> CPLX0-2161	"{""reactant"": {""EG11009-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG"", ""CCO-OUTER-MEM""], ""stoichiometry"": 3}, ""EMRY-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""G7233-MONOMER"": {""compartment"": [""CCO-CW-BAC-NEG"", ""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-2161"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-2201	The Tol-Pal Cell Envelope Complex	"[""CCO-PM-BAC-NEG"", ""CCO-OUTER-MEM"", ""CCO-PERI-BAC"", ""CCO-MEMBRANE""]"	EG10684-MONOMER + EG12854-MONOMER + EG11010-MONOMER + EG11011-MONOMER + EG11008-MONOMER + EG11007-MONOMER ==> CPLX0-2201	"{""reactant"": {""EG10684-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG"", ""CCO-OUTER-MEM""], ""stoichiometry"": 1}, ""EG12854-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}, ""EG11010-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""EG11011-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""EG11008-MONOMER"": {""compartment"": [""CCO-MEMBRANE"", ""CCO-PERI-BAC""], ""stoichiometry"": 1}, ""EG11007-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-2201"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-224	NADP(H)-dependent FMN reductase	"[""CCO-CYTOSOL""]"	(2) MONOMER0-146 ==> CPLX0-224	"{""reactant"": {""MONOMER0-146"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-224"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-225	alkanesulfonate monooxygenase, FMNH2-dependent	"[""CCO-CYTOSOL""]"	(4) MONOMER-162 ==> CPLX0-225	"{""reactant"": {""MONOMER-162"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-225"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-227	taurine dioxygenase	"[""CCO-CYTOSOL""]"	(2) MONOMER0-147 ==> CPLX0-227	"{""reactant"": {""MONOMER0-147"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-227"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-229	ribonucleoside triphosphate reductase activase	"[""CCO-CYTOSOL""]"	(2) RNTRACTIV-MONOMER ==> CPLX0-229	"{""reactant"": {""RNTRACTIV-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-229"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-230	isocitrate dehydrogenase phosphatase / isocitrate dehydrogenase kinase	"[""CCO-CYTOSOL""]"	(2) ICITDEHASE-KIN-PHOSPHA ==> CPLX0-230	"{""reactant"": {""ICITDEHASE-KIN-PHOSPHA"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-230"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-231	galactitol PTS permease	"[""CCO-PM-BAC-NEG"", ""CCO-CYTOSOL""]"	GATA-MONOMER + GATB-MONOMER + (2) GATC-MONOMER ==> CPLX0-231	"{""reactant"": {""GATA-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG"", ""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""GATB-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG"", ""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""GATC-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-231"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-232	PTS permease - unknown specificity	"[""CCO-PM-BAC-NEG""]"	(2) GLVC-MONOMER + GLVB-MONOMER ==> CPLX0-232	"{""reactant"": {""GLVC-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}, ""GLVB-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-232"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-234	4-diphosphocytidyl-2C-methyl-D-erythritol synthase	"[""CCO-CYTOSOL""]"	(2) G7423-MONOMER ==> CPLX0-234	"{""reactant"": {""G7423-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-234"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-235	glyoxylate reductase [multifunctional]	"[""CCO-CYTOSOL""]"	(2) MONOMER-43 ==> CPLX0-235	"{""reactant"": {""MONOMER-43"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-235"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-236	N-hydroxyarylamine O-acetyltransferase	"[""CCO-CYTOSOL""]"	(2) G6770-MONOMER ==> CPLX0-236	"{""reactant"": {""G6770-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-236"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-2361	DNA polymerase III, core enzyme	"[""CCO-CYTOSOL""]"	EG11505-MONOMER + EG10238-MONOMER + EG10243-MONOMER ==> CPLX0-2361	"{""reactant"": {""EG11505-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""EG10238-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""EG10243-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-2361"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-237	serine acetyltransferase	"[""CCO-CYTOSOL""]"	(6) SERINE-O-ACETTRAN-MONOMER ==> CPLX0-237	"{""reactant"": {""SERINE-O-ACETTRAN-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 6}}, ""product"": {""CPLX0-237"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-238	argininosuccinate synthase	"[""CCO-CYTOSOL""]"	(4) ARGSUCCINSYN-MONOMER ==> CPLX0-238	"{""reactant"": {""ARGSUCCINSYN-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-238"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-2381	degradosome	"[""CCO-PM-BAC-NEG""]"	(4) EG10859-MONOMER + (3) EG10743-MONOMER + (4) PPK-MONOMER + (2) EG10844-MONOMER + (2) ENOLASE-MONOMER ==> CPLX0-2381	"{""reactant"": {""EG10859-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG"", ""CCO-CYTOSOL""], ""stoichiometry"": 4}, ""EG10743-MONOMER"": {""compartment"": [""CCO-MEMBRANE"", ""CCO-CYTOSOL""], ""stoichiometry"": 3}, ""PPK-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG"", ""CCO-CYTOSOL""], ""stoichiometry"": 4}, ""EG10844-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""ENOLASE-MONOMER"": {""compartment"": [""CCO-CYTOSOL"", ""CCO-MEMBRANE"", ""CCO-EXTRACELLULAR"", ""CCO-CYTOSKELETON""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-2381"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-240	tagatose-1,6-bisphosphate aldolase 1	"[""CCO-CYTOSOL""]"	G7631-MONOMER + TAGAALDOL1-MONOMER ==> CPLX0-240	"{""reactant"": {""G7631-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""TAGAALDOL1-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-240"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-2401	tryptophan synthase, &beta; subunit dimer	"[""CCO-CYTOSOL""]"	(2) TRYPSYN-BPROTEIN ==> CPLX0-2401	"{""reactant"": {""TRYPSYN-BPROTEIN"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-2401"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-241	tagatose-1,6-bisphosphate aldolase 2	"[""CCO-CYTOSOL""]"	TAGAALDOL2-MONOMER + G7128-MONOMER ==> CPLX0-241	"{""reactant"": {""TAGAALDOL2-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""G7128-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-241"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-242	thiosulfate sulfurtransferase	"[""CCO-CYTOSOL""]"	(2) EG10395-MONOMER ==> CPLX0-242	"{""reactant"": {""EG10395-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-242"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-2423	dimer of topoisomerase IV subunit A	"[""CCO-BAC-NUCLEOID"", ""CCO-PM-BAC-NEG"", ""CCO-CYTOSOL""]"	(2) EG10686-MONOMER ==> CPLX0-2423	"{""reactant"": {""EG10686-MONOMER"": {""compartment"": [""CCO-BAC-NUCLEOID"", ""CCO-CYTOSOL"", ""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-2423"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-2425	DNA gyrase	"[""CCO-CYTOSOL""]"	(2) EG10424-MONOMER + (2) EG10423-MONOMER ==> CPLX0-2425	"{""reactant"": {""EG10424-MONOMER"": {""compartment"": [""CCO-BAC-NUCLEOID"", ""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""EG10423-MONOMER"": {""compartment"": [""CCO-BAC-NUCLEOID"", ""CCO-CYTOSOL"", ""CCO-MEMBRANE""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-2425"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-243	inorganic pyrophosphatase	"[""CCO-CYTOSOL""]"	(6) INORGPYROPHOSPHAT-MONOMER ==> CPLX0-243	"{""reactant"": {""INORGPYROPHOSPHAT-MONOMER"": {""compartment"": [""CCO-MEMBRANE"", ""CCO-CYTOSOL""], ""stoichiometry"": 6}}, ""product"": {""CPLX0-243"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-244	NADPH nitroreductase NfsA	"[""CCO-CYTOSOL""]"	(2) EG11261-MONOMER ==> CPLX0-244	"{""reactant"": {""EG11261-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-244"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-2441	transcription termination factor Rho	"[""CCO-MEMBRANE""]"	(6) EG10845-MONOMER ==> CPLX0-2441	"{""reactant"": {""EG10845-MONOMER"": {""compartment"": [""CCO-MEMBRANE""], ""stoichiometry"": 6}}, ""product"": {""CPLX0-2441"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-245	alkylhydroperoxide reductase	"[""CCO-CYTOSOL"", ""CCO-MEMBRANE""]"	EG11384-MONOMER + EG11385-MONOMER ==> CPLX0-245	"{""reactant"": {""EG11384-MONOMER"": {""compartment"": [""CCO-MEMBRANE"", ""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""EG11385-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-245"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
