Enzyme Frame ID	EC	Reaction ID	Reaction stoichiometry	Direction	Forward	Units	Reverse	Units	Comments	Km
"[""FUCULOKIN-MONOMER""]"	2.7.1.51	FEIST_FCLK	[c] : atp + fcl-L --> adp + fc1p + h	forward only			0			"[{""literature"": ""636981"", ""substrate"": ""L-Fuculose"", ""kmValue"": ""1.4"", ""ligandStructureId"": ""29466"", ""kmValueMaximum"": """", ""commentary"": ""pH 7.8, 37&deg;C"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""2.7.1.51""}]"
"[""FUMA-MONOMER""]"	4.2.1.2	FEIST_FUM	[c] : fum + h2o <==> mal-L	reversible	51.7				Escherichia coli; fumarase A	"[{""literature"": ""33768"", ""substrate"": ""L-Malate"", ""kmValue"": ""0.049"", ""ligandStructureId"": ""19469"", ""kmValueMaximum"": """", ""commentary"": ""enzyme form FUMA"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33768"", ""substrate"": ""L-Malate"", ""kmValue"": ""0.05"", ""ligandStructureId"": ""19469"", ""kmValueMaximum"": """", ""commentary"": ""enzyme form FUMC"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33748"", ""substrate"": ""fumarate"", ""kmValue"": ""0.15"", ""ligandStructureId"": ""19266"", ""kmValueMaximum"": """", ""commentary"": ""enzyme form FUMA"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33748"", ""substrate"": ""fumarate"", ""kmValue"": ""0.39"", ""ligandStructureId"": ""19266"", ""kmValueMaximum"": """", ""commentary"": ""enzyme form FUMC"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33771"", ""substrate"": ""fumarate"", ""kmValue"": ""0.6"", ""ligandStructureId"": ""19266"", ""kmValueMaximum"": """", ""commentary"": ""fumarase A"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33748"", ""substrate"": ""malate"", ""kmValue"": ""0.63"", ""ligandStructureId"": ""19467"", ""kmValueMaximum"": """", ""commentary"": ""enzyme form FUMB"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33770"", ""substrate"": ""malate"", ""kmValue"": ""0.7"", ""ligandStructureId"": ""19467"", ""kmValueMaximum"": """", ""commentary"": """", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33771"", ""substrate"": ""malate"", ""kmValue"": ""0.7"", ""ligandStructureId"": ""19467"", ""kmValueMaximum"": """", ""commentary"": ""fumarase A"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33771"", ""substrate"": ""acetylene dicarboxylate"", ""kmValue"": ""0.9"", ""ligandStructureId"": ""48768"", ""kmValueMaximum"": """", ""commentary"": """", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33748"", ""substrate"": ""malate"", ""kmValue"": ""1.1"", ""ligandStructureId"": ""19467"", ""kmValueMaximum"": """", ""commentary"": ""enzyme form FUMA"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33771"", ""substrate"": ""fluorofumarate"", ""kmValue"": ""1.7"", ""ligandStructureId"": ""19213"", ""kmValueMaximum"": """", ""commentary"": """", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33748"", ""substrate"": ""fumarate"", ""kmValue"": ""1.7"", ""ligandStructureId"": ""19266"", ""kmValueMaximum"": """", ""commentary"": ""enzyme form FUMB"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33748"", ""substrate"": ""L-Malate"", ""kmValue"": ""2.94"", ""ligandStructureId"": ""19469"", ""kmValueMaximum"": """", ""commentary"": ""enzyme form FUMC"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}]"
"[""FUMARATE-REDUCTASE""]"	1.3.99.1	FEIST_FRD2	[c] : fum + mql8 --> mqn8 + succ	forward only	167		0		Escherichia coli	"[{""literature"": ""391171"", ""substrate"": ""succinate"", ""kmValue"": ""0.02"", ""ligandStructureId"": ""19459"", ""kmValueMaximum"": """", ""commentary"": """", ""organism"": ""Escherichia coli"", ""ecNumber"": ""1.3.99.1""}, {""literature"": ""348059"", ""substrate"": ""ferricyanide"", ""kmValue"": ""0.3"", ""ligandStructureId"": ""233"", ""kmValueMaximum"": """", ""commentary"": """", ""organism"": ""Escherichia coli"", ""ecNumber"": ""1.3.99.1""}, {""literature"": ""391154"", ""substrate"": ""ferricyanide"", ""kmValue"": ""0.3"", ""ligandStructureId"": ""233"", ""kmValueMaximum"": """", ""commentary"": """", ""organism"": ""Escherichia coli"", ""ecNumber"": ""1.3.99.1""}]"
"[""FUMARATE-REDUCTASE""]"	1.3.99.1	FEIST_FRD3	[c] : 2dmmql8 + fum --> 2dmmq8 + succ	forward only	167		0		Escherichia coli	"[{""literature"": ""391171"", ""substrate"": ""succinate"", ""kmValue"": ""0.02"", ""ligandStructureId"": ""19459"", ""kmValueMaximum"": """", ""commentary"": """", ""organism"": ""Escherichia coli"", ""ecNumber"": ""1.3.99.1""}, {""literature"": ""348059"", ""substrate"": ""ferricyanide"", ""kmValue"": ""0.3"", ""ligandStructureId"": ""233"", ""kmValueMaximum"": """", ""commentary"": """", ""organism"": ""Escherichia coli"", ""ecNumber"": ""1.3.99.1""}, {""literature"": ""391154"", ""substrate"": ""ferricyanide"", ""kmValue"": ""0.3"", ""ligandStructureId"": ""233"", ""kmValueMaximum"": """", ""commentary"": """", ""organism"": ""Escherichia coli"", ""ecNumber"": ""1.3.99.1""}]"
"[""FUMB-MONOMER""]"	4.2.1.2	FEIST_FUM	[c] : fum + h2o <==> mal-L	reversible	51.7				Escherichia coli; fumarase A	"[{""literature"": ""33768"", ""substrate"": ""L-Malate"", ""kmValue"": ""0.049"", ""ligandStructureId"": ""19469"", ""kmValueMaximum"": """", ""commentary"": ""enzyme form FUMA"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33768"", ""substrate"": ""L-Malate"", ""kmValue"": ""0.05"", ""ligandStructureId"": ""19469"", ""kmValueMaximum"": """", ""commentary"": ""enzyme form FUMC"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33748"", ""substrate"": ""fumarate"", ""kmValue"": ""0.15"", ""ligandStructureId"": ""19266"", ""kmValueMaximum"": """", ""commentary"": ""enzyme form FUMA"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33748"", ""substrate"": ""fumarate"", ""kmValue"": ""0.39"", ""ligandStructureId"": ""19266"", ""kmValueMaximum"": """", ""commentary"": ""enzyme form FUMC"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33771"", ""substrate"": ""fumarate"", ""kmValue"": ""0.6"", ""ligandStructureId"": ""19266"", ""kmValueMaximum"": """", ""commentary"": ""fumarase A"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33748"", ""substrate"": ""malate"", ""kmValue"": ""0.63"", ""ligandStructureId"": ""19467"", ""kmValueMaximum"": """", ""commentary"": ""enzyme form FUMB"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33770"", ""substrate"": ""malate"", ""kmValue"": ""0.7"", ""ligandStructureId"": ""19467"", ""kmValueMaximum"": """", ""commentary"": """", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33771"", ""substrate"": ""malate"", ""kmValue"": ""0.7"", ""ligandStructureId"": ""19467"", ""kmValueMaximum"": """", ""commentary"": ""fumarase A"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33771"", ""substrate"": ""acetylene dicarboxylate"", ""kmValue"": ""0.9"", ""ligandStructureId"": ""48768"", ""kmValueMaximum"": """", ""commentary"": """", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33748"", ""substrate"": ""malate"", ""kmValue"": ""1.1"", ""ligandStructureId"": ""19467"", ""kmValueMaximum"": """", ""commentary"": ""enzyme form FUMA"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33771"", ""substrate"": ""fluorofumarate"", ""kmValue"": ""1.7"", ""ligandStructureId"": ""19213"", ""kmValueMaximum"": """", ""commentary"": """", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33748"", ""substrate"": ""fumarate"", ""kmValue"": ""1.7"", ""ligandStructureId"": ""19266"", ""kmValueMaximum"": """", ""commentary"": ""enzyme form FUMB"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33748"", ""substrate"": ""L-Malate"", ""kmValue"": ""2.94"", ""ligandStructureId"": ""19469"", ""kmValueMaximum"": """", ""commentary"": ""enzyme form FUMC"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}]"
"[""FUMC-MONOMER""]"	4.2.1.2	FEIST_FUM	[c] : fum + h2o <==> mal-L	reversible	51.7				Escherichia coli; fumarase A	"[{""literature"": ""33768"", ""substrate"": ""L-Malate"", ""kmValue"": ""0.049"", ""ligandStructureId"": ""19469"", ""kmValueMaximum"": """", ""commentary"": ""enzyme form FUMA"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33768"", ""substrate"": ""L-Malate"", ""kmValue"": ""0.05"", ""ligandStructureId"": ""19469"", ""kmValueMaximum"": """", ""commentary"": ""enzyme form FUMC"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33748"", ""substrate"": ""fumarate"", ""kmValue"": ""0.15"", ""ligandStructureId"": ""19266"", ""kmValueMaximum"": """", ""commentary"": ""enzyme form FUMA"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33748"", ""substrate"": ""fumarate"", ""kmValue"": ""0.39"", ""ligandStructureId"": ""19266"", ""kmValueMaximum"": """", ""commentary"": ""enzyme form FUMC"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33771"", ""substrate"": ""fumarate"", ""kmValue"": ""0.6"", ""ligandStructureId"": ""19266"", ""kmValueMaximum"": """", ""commentary"": ""fumarase A"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33748"", ""substrate"": ""malate"", ""kmValue"": ""0.63"", ""ligandStructureId"": ""19467"", ""kmValueMaximum"": """", ""commentary"": ""enzyme form FUMB"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33770"", ""substrate"": ""malate"", ""kmValue"": ""0.7"", ""ligandStructureId"": ""19467"", ""kmValueMaximum"": """", ""commentary"": """", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33771"", ""substrate"": ""malate"", ""kmValue"": ""0.7"", ""ligandStructureId"": ""19467"", ""kmValueMaximum"": """", ""commentary"": ""fumarase A"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33771"", ""substrate"": ""acetylene dicarboxylate"", ""kmValue"": ""0.9"", ""ligandStructureId"": ""48768"", ""kmValueMaximum"": """", ""commentary"": """", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33748"", ""substrate"": ""malate"", ""kmValue"": ""1.1"", ""ligandStructureId"": ""19467"", ""kmValueMaximum"": """", ""commentary"": ""enzyme form FUMA"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33771"", ""substrate"": ""fluorofumarate"", ""kmValue"": ""1.7"", ""ligandStructureId"": ""19213"", ""kmValueMaximum"": """", ""commentary"": """", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33748"", ""substrate"": ""fumarate"", ""kmValue"": ""1.7"", ""ligandStructureId"": ""19266"", ""kmValueMaximum"": """", ""commentary"": ""enzyme form FUMB"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}, {""literature"": ""33748"", ""substrate"": ""L-Malate"", ""kmValue"": ""2.94"", ""ligandStructureId"": ""19469"", ""kmValueMaximum"": """", ""commentary"": ""enzyme form FUMC"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.2""}]"
"[""G495-MONOMER""]"	3.2.1.86	FEIST_AB6PGH	[c] : arbt6p + h2o --> g6p + hqn	forward only	4.69		0		Thermotoga maritima; pH 7.5, 50&deg;C	"[{""literature"": ""136924"", ""substrate"": ""p-nitrothiophenyl beta-D-glucoside 6-phosphate"", ""kmValue"": ""0.11"", ""ligandStructureId"": """", ""kmValueMaximum"": """", ""commentary"": ""isoenzyme B"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.2.1.86""}, {""literature"": ""136924"", ""substrate"": ""p-nitrophenyl-beta-D-glucopyranoside 6-phosphate"", ""kmValue"": ""0.18"", ""ligandStructureId"": ""3565"", ""kmValueMaximum"": """", ""commentary"": ""isoenzyme B"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.2.1.86""}, {""literature"": ""136924"", ""substrate"": ""methyl beta-D-glucoside 6-phosphate"", ""kmValue"": ""0.19"", ""ligandStructureId"": ""24572"", ""kmValueMaximum"": """", ""commentary"": ""isoenzyme B"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.2.1.86""}, {""literature"": ""136924"", ""substrate"": ""o-nitrophenyl beta-D-galactoside 6-phosphate"", ""kmValue"": ""0.25"", ""ligandStructureId"": ""31670"", ""kmValueMaximum"": """", ""commentary"": ""isoenzyme B"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.2.1.86""}, {""literature"": ""136924"", ""substrate"": ""methyl beta-D-glucoside 6-phosphate"", ""kmValue"": ""0.28"", ""ligandStructureId"": ""24572"", ""kmValueMaximum"": """", ""commentary"": ""isoenzyme A"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.2.1.86""}, {""literature"": ""136928"", ""substrate"": ""4-methylumbelliferyl-beta-D-glucopyransoide 6-phosphate"", ""kmValue"": ""0.3"", ""ligandStructureId"": """", ""kmValueMaximum"": """", ""commentary"": """", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.2.1.86""}, {""literature"": ""136924"", ""substrate"": ""p-nitrophenyl-D-beta-D-glucopyranoside 6-phosphate"", ""kmValue"": ""0.33"", ""ligandStructureId"": """", ""kmValueMaximum"": """", ""commentary"": ""isoenzyme A"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.2.1.86""}, {""literature"": ""136928"", ""substrate"": ""arbutin 6-phosphate"", ""kmValue"": ""0.35"", ""ligandStructureId"": ""31288"", ""kmValueMaximum"": """", ""commentary"": """", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.2.1.86""}, {""literature"": ""136928"", ""substrate"": ""p-nitrophenyl-beta-D-glucopyranoside 6-P"", ""kmValue"": ""0.44"", ""ligandStructureId"": ""3652"", ""kmValueMaximum"": """", ""commentary"": """", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.2.1.86""}, {""literature"": ""136928"", ""substrate"": ""Salicin 6-phosphate"", ""kmValue"": ""0.44"", ""ligandStructureId"": ""76538"", ""kmValueMaximum"": """", ""commentary"": """", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.2.1.86""}, {""literature"": ""136924"", ""substrate"": ""phenyl beta-D-glucoside 6-phosphate"", ""kmValue"": ""0.46"", ""ligandStructureId"": ""3682"", ""kmValueMaximum"": """", ""commentary"": ""isoenzyme B"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.2.1.86""}, {""literature"": ""136924"", ""substrate"": ""Salicin 6-phosphate"", ""kmValue"": ""0.51"", ""ligandStructureId"": ""76538"", ""kmValueMaximum"": """", ""commentary"": ""isoenzyme B"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.2.1.86""}, {""literature"": ""136924"", ""substrate"": ""phenyl beta-D-glucoside 6-phosphate"", ""kmValue"": ""0.6"", ""ligandStructureId"": ""3682"", ""kmValueMaximum"": """", ""commentary"": ""isoenzyme A"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.2.1.86""}, {""literature"": ""136928"", ""substrate"": ""cellobiose 6-phosphate"", ""kmValue"": ""1.3"", ""ligandStructureId"": ""77285"", ""kmValueMaximum"": """", ""commentary"": """", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.2.1.86""}, {""literature"": ""136928"", ""substrate"": ""methyl beta-D-glucoside 6-phosphate"", ""kmValue"": ""2.22"", ""ligandStructureId"": ""24572"", ""kmValueMaximum"": """", ""commentary"": """", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.2.1.86""}, {""literature"": ""136928"", ""substrate"": ""gentiobiose monophosphate"", ""kmValue"": ""12.5"", ""ligandStructureId"": """", ""kmValueMaximum"": """", ""commentary"": """", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.2.1.86""}]"
"[""G6188-MONOMER""]"	2.7.2.2	FEIST_CBMKr	[c] : atp + co2 + nh4 <==> adp + cbp + (2) h	reversible						[]
"[""G6196-MONOMER""]"	4.1.3.30	FEIST_MCITL2	[c] : micit <==> pyr + succ	reversible	19				Escherichia coli	"[{""literature"": ""664091"", ""substrate"": ""(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate"", ""kmValue"": ""0.024"", ""ligandStructureId"": ""37284"", ""kmValueMaximum"": """", ""commentary"": """", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.1.3.30""}]"
"[""G6198-MONOMER""]"	4.1.3.31	FEIST_MCITS	[c] : h2o + oaa + ppcoa --> 2mcit + coa + h	forward only			0			[]
"[""G6199-MONOMER""]"	4.2.1.79	FEIST_MCITD	[c] : 2mcit --> 2mcacn + h2o	forward only			0			"[{""literature"": ""488175"", ""substrate"": ""(2S,3S)-methylcitrate"", ""kmValue"": ""0.44"", ""ligandStructureId"": ""37254"", ""kmValueMaximum"": """", ""commentary"": """", ""organism"": ""Escherichia coli"", ""ecNumber"": ""4.2.1.79""}]"
"[""G6200-MONOMER""]"	6.2.1.13	FEIST_ACCOAL	[c] : atp + coa + ppa --> adp + pi + ppcoa	forward only	89		0		Pyrococcus furiosus; isoenzyme ACS II	[]
"[""G6208-MONOMER""]"	3.1.2.12	FEIST_SFGTHi	[c] : Sfglutth + h2o --> for + gthrd + h	forward only	6.51		0		Escherichia coli; pH 8.0, 37&deg;C, recombinant wild-type YeiG	"[{""literature"": ""665750"", ""substrate"": ""4-nitrophenyl acetate"", ""kmValue"": ""0.29"", ""ligandStructureId"": ""26558"", ""kmValueMaximum"": """", ""commentary"": ""pH 8.0, 37&deg;C, recombinant FrmB"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.1.2.12""}, {""literature"": ""665750"", ""substrate"": ""S-formylglutathione"", ""kmValue"": ""0.41"", ""ligandStructureId"": ""2675"", ""kmValueMaximum"": """", ""commentary"": ""pH 8.0, 37&deg;C, recombinant FrmB"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.1.2.12""}, {""literature"": ""665750"", ""substrate"": ""S-formylglutathione"", ""kmValue"": ""0.43"", ""ligandStructureId"": ""2675"", ""kmValueMaximum"": """", ""commentary"": ""pH 8.0, 37&deg;C, recombinant wild-type YeiG"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.1.2.12""}, {""literature"": ""665750"", ""substrate"": ""4-nitrophenyl acetate"", ""kmValue"": ""0.45"", ""ligandStructureId"": ""26558"", ""kmValueMaximum"": """", ""commentary"": ""pH 8.0, 37&deg;C, recombinant wild-type YeiG"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.1.2.12""}, {""literature"": ""665750"", ""substrate"": ""4-nitrophenyl propionate"", ""kmValue"": ""0.48"", ""ligandStructureId"": ""28436"", ""kmValueMaximum"": """", ""commentary"": ""pH 8.0, 37&deg;C, recombinant wild-type YeiG"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.1.2.12""}, {""literature"": ""665750"", ""substrate"": ""Alpha-naphthyl acetate"", ""kmValue"": ""0.54"", ""ligandStructureId"": ""3095"", ""kmValueMaximum"": """", ""commentary"": ""pH 8.0, 37&deg;C, recombinant YeiG mutant D255A"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.1.2.12""}, {""literature"": ""665750"", ""substrate"": ""S-Lactoylglutathione"", ""kmValue"": ""0.58"", ""ligandStructureId"": ""12279"", ""kmValueMaximum"": """", ""commentary"": ""pH 8.0, 37&deg;C, recombinant wild-type YeiG"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.1.2.12""}, {""literature"": ""665750"", ""substrate"": ""S-Lactoylglutathione"", ""kmValue"": ""0.6"", ""ligandStructureId"": ""12279"", ""kmValueMaximum"": """", ""commentary"": ""pH 8.0, 37&deg;C, recombinant FrmB"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.1.2.12""}, {""literature"": ""665750"", ""substrate"": ""4-nitrophenyl butyrate"", ""kmValue"": ""0.7"", ""ligandStructureId"": ""37426"", ""kmValueMaximum"": """", ""commentary"": ""pH 8.0, 37&deg;C, recombinant wild-type YeiG"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.1.2.12""}, {""literature"": ""665750"", ""substrate"": ""Alpha-naphthyl acetate"", ""kmValue"": ""0.8"", ""ligandStructureId"": ""3095"", ""kmValueMaximum"": """", ""commentary"": ""pH 8.0, 37&deg;C, recombinant YeiG mutant D80A"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.1.2.12""}, {""literature"": ""665750"", ""substrate"": ""4-nitrophenyl propionate"", ""kmValue"": ""0.83"", ""ligandStructureId"": ""28436"", ""kmValueMaximum"": """", ""commentary"": ""pH 8.0, 37&deg;C, recombinant FrmB"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.1.2.12""}, {""literature"": ""665750"", ""substrate"": ""4-nitrophenyl caproate"", ""kmValue"": ""0.95"", ""ligandStructureId"": ""37715"", ""kmValueMaximum"": """", ""commentary"": ""pH 8.0, 37&deg;C, recombinant wild-type YeiG"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.1.2.12""}, {""literature"": ""665750"", ""substrate"": ""Alpha-naphthyl acetate"", ""kmValue"": ""1.01"", ""ligandStructureId"": ""3095"", ""kmValueMaximum"": """", ""commentary"": ""pH 8.0, 37&deg;C, recombinant YeiG mutant D199A"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.1.2.12""}, {""literature"": ""665750"", ""substrate"": ""Alpha-naphthyl acetate"", ""kmValue"": ""1.03"", ""ligandStructureId"": ""3095"", ""kmValueMaximum"": """", ""commentary"": ""pH 8.0, 37&deg;C, recombinant wild-type YeiG"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.1.2.12""}, {""literature"": ""665750"", ""substrate"": ""Alpha-naphthyl acetate"", ""kmValue"": ""1.06"", ""ligandStructureId"": ""3095"", ""kmValueMaximum"": """", ""commentary"": ""pH 8.0, 37&deg;C, recombinant YeiG mutant C26A"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.1.2.12""}, {""literature"": ""665750"", ""substrate"": ""Alpha-naphthyl acetate"", ""kmValue"": ""1.28"", ""ligandStructureId"": ""3095"", ""kmValueMaximum"": """", ""commentary"": ""pH 8.0, 37&deg;C, recombinant YeiG mutant C54A"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.1.2.12""}, {""literature"": ""665750"", ""substrate"": ""Alpha-naphthyl acetate"", ""kmValue"": ""1.3"", ""ligandStructureId"": ""3095"", ""kmValueMaximum"": """", ""commentary"": ""pH 8.0, 37&deg;C, recombinant YeiG mutant D218A"", ""organism"": ""Escherichia coli"", ""ecNumber"": ""3.1.2.12""}]"
