"Object ID"	"Primary Name"	"Synonyms"
"3-DEHYDROQUINATE-SYNTHASE-RXN"	"3-DEHYDROQUINATE-SYNTHASE-ENZRXN"	"[3-DEHYDROQUINATE-SYNTHASE-ENZRXN]"
"KDO-8PPHOSPHAT-RXN"	"KDO-8PPHOSPHAT-ENZRXN"	"[KDO-8PPHOSPHAT-ENZRXN]"
"RXN0-6720"	"ENZRXN0-6604"	"[ENZRXN0-6604]"
"RXN-10040"	"ENZRXN-18608"	"[ENZRXN-18608]"
"TRANS-RXN0-457"	"ENZRXN0-7449"	"[ENZRXN0-7449]"
"RXN0-7046"	"ENZRXN0-7694"	"[ENZRXN0-7694]"
"RXN-8974"	"ENZRXN0-7359"	"[ENZRXN0-7359, ENZRXN0-7357]"
"RXN0-5455"	"ENZRXN0-6601"	"[ENZRXN0-6601]"
"RXN0-704"	"ENZRXN0-724"	"[ENZRXN0-724]"
"RXN0-703"	"ENZRXN0-3281"	"[ENZRXN0-3281]"
"RXN0-705"	"ENZRXN0-741"	"[ENZRXN0-741, ENZRXN0-725]"
"RXN0-6945"	"ENZRXN0-7509"	"[ENZRXN0-7509]"
"MERCAPYSTRANS-RXN"	"ENZRXN0-1522"	"[ENZRXN0-1522]"
"2-ISOPROPYLMALATESYN-RXN"	"ENZRXN0-6250"	"[ENZRXN0-6250]"
"RXN0-7219"	"ENZRXN0-8152"	"[ENZRXN0-8152]"
"RXN0-7217"	"ENZRXN0-8151"	"[ENZRXN0-8151]"
"3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN"	"3-OCTPRNL-4-OHBENZOATE-DECARBOX-ENZRXN"	"[3-OCTPRNL-4-OHBENZOATE-DECARBOX-ENZRXN]"
"RXN-17786"	"ENZRXN0-8279"	"[ENZRXN0-8279, ENZRXN0-8265]"
"RXN-17798"	"ENZRXN0-8276"	"[ENZRXN0-8276, ENZRXN0-8268]"
"RXN-17781"	"ENZRXN0-8281"	"[ENZRXN0-8281, ENZRXN0-8264]"
"RXN-17794"	"ENZRXN0-8277"	"[ENZRXN0-8277, ENZRXN0-8267]"
"RXN-17790"	"ENZRXN0-8278"	"[ENZRXN0-8278, ENZRXN0-8266]"
"RXNMETA-12672"	"ENZRXNMETA-19627"	"[ENZRXNMETA-19627]"
"HCAMULTI-RXN"	"HCAMULTI-ENZRXN"	"[HCAMULTI-ENZRXN]"
"TRANS-RXN0-282"	"ENZRXN0-8364"	"[ENZRXN0-8364]"
"PHOSGLYPHOS-RXN"	"PHOSGLYCPHOS-ENZRXN"	"[PHOSGLYCPHOS-ENZRXN]"
"PGLYCDEHYDROG-RXN"	"PGLYCDEHYDROG-ENZRXN"	"[PGLYCDEHYDROG-ENZRXN]"
"3-PHOSPHOGLYCERATE-PHOSPHATASE-RXN"	"ENZRXN0-8156"	"[ENZRXN0-8156]"
"PSERTRANSAM-RXN"	"PSERTRANSAM-ENZRXN"	"[PSERTRANSAM-ENZRXN]"
"RXN0-5114"	"ENZRXN0-7751"	"[ENZRXN0-7751, ENZRXN0-7700, PSERPHOSPHA-ENZRXN]"
"RXN0-6562"	"ENZRXN0-7427"	"[ENZRXN0-7427]"
"RXN0-279"	"ENZRXN0-7643"	"[ENZRXN0-7643, ENZRXN0-257]"
"RXN-15299"	"ENZRXN0-7824"	"[ENZRXN0-7824]"
"RXN0-6451"	"ENZRXN0-7360"	"[ENZRXN0-7360]"
"RXN0-2945"	"ENZRXN0-4104"	"[ENZRXN0-4104]"
"RXN0-1483"	"ENZRXN0-7819"	"[ENZRXN0-7819, ENZRXN0-1861]"
"RXN-15294"	"ENZRXN0-6577"	"[ENZRXN0-6577]"
"OHMETHYLBILANESYN-RXN"	"OHMETHYLBILANESYN-ENZRXN"	"[OHMETHYLBILANESYN-ENZRXN]"
"RXN-11633"	"ENZRXN0-3881"	"[ENZRXN0-3881]"
"PANTEPADENYLYLTRAN-RXN"	"PANTEPADENYLYLTRAN-ENZRXN"	"[PANTEPADENYLYLTRAN-ENZRXN]"
"NAPHTHOATE-SYN-RXN"	"NAPHTHOATE-SYN-ENZRXN"	"[NAPHTHOATE-SYN-ENZRXN]"
"2.7.1.148-RXN"	"ENZRXN0-273"	"[ENZRXN0-273]"
"RXN0-3922"	"ENZRXN0-5303"	"[ENZRXN0-5303]"
"RXN0-3942"	"ENZRXN0-5341"	"[ENZRXN0-5341]"
"RXN0-3543"	"ENZRXN0-4983"	"[ENZRXN0-4983, ENZRXN0-4982]"
"PYRIMSYN3-RXN"	"HMP-P-KIN-ENZRXN"	"[HMP-P-KIN-ENZRXN]"
"TRANS-RXN0-276"	"ENZRXN0-6582"	"[ENZRXN0-6582]"
"ADCLY-RXN"	"ADCLY-ENZRXN"	"[ADCLY-ENZRXN]"
"H2PTEROATESYNTH-RXN"	"H2PTEROATESYNTH-ENZRXN"	"[H2PTEROATESYNTH-ENZRXN]"
"AMINOBUTDEHYDROG-RXN"	"ENZRXN-25482"	"[ENZRXN-25482, ENZRXN0-5382]"
"TRANS-RXN-261"	"TRANS-ENZRXN-215"	"[TRANS-ENZRXN-215]"
"TRANS-RXN-57"	"TRANS-ENZRXN-57"	"[TRANS-ENZRXN-57]"
"RXN0-6563"	"ENZRXN0-7429"	"[ENZRXN0-7429]"
"RXN0-6564"	"ENZRXN0-7430"	"[ENZRXN0-7430]"
"TRANS-RXN0-233"	"ENZRXN0-6400"	"[ENZRXN0-6400]"
"4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN"	"ENZRXN0-6618"	"[ENZRXN0-6618]"
"THI-P-SYN-RXN"	"THI-P-SYN-ENZRXN"	"[THI-P-SYN-ENZRXN]"
"RXN0-5141"	"ENZRXN0-6241"	"[ENZRXN0-6241]"
"4-NITROPHENYLPHOSPHATASE-RXN"	"ENZRXN0-8315"	"[ENZRXN0-8315, ENZRXN0-7722]"
"ERYTHRON4PDEHYDROG-RXN"	"ERYTHRON4PDEHYDROG-ENZRXN"	"[ERYTHRON4PDEHYDROG-ENZRXN]"
"RXN-13179"	"PDXA-ENZRXN"	"[PDXA-ENZRXN]"
"RXN0-6550"	"ENZRXN0-7418"	"[ENZRXN0-7418]"
"AICARSYN-RXN"	"AICARSYN-ENZRXN"	"[AICARSYN-ENZRXN]"
"RXN0-6367"	"ENZRXN0-7309"	"[ENZRXN0-7309]"
"RXN0-6565"	"ENZRXN0-7432"	"[ENZRXN0-7432]"
"DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN"	"ENZRXN0-2758"	"[ENZRXN0-2758]"
"RXN0-742"	"ENZRXN0-802"	"[ENZRXN0-802]"
"RIBOPHOSPHAT-RXN"	"ENZRXN0-7786"	"[ENZRXN0-7786, RIBOPHOSPHAT-ENZRXN]"
"RIBOFLAVINSYNREDUC-RXN"	"RIBOFLAVINSYNREDUC-ENZRXN"	"[RIBOFLAVINSYNREDUC-ENZRXN]"
"RXN-19407"	"ENZRXN0-8429"	"[ENZRXN0-8429]"
"LUMAZINESYN-RXN"	"LUMAZINESYN-ENZRXN"	"[LUMAZINESYN-ENZRXN]"
"KDGALDOL-RXN"	"KDGALDOL-ENZRXN"	"[KDGALDOL-ENZRXN]"
"5.3.1.17-RXN"	"ENZRXN-23699"	"[ENZRXN-23699]"
"YIAE1-RXN"	"ENZRXN0-7626"	"[ENZRXN0-7626]"
"TRANS-RXN0-228"	"ENZRXN0-6379"	"[ENZRXN0-6379]"
"CHORISMATE-SYNTHASE-RXN"	"CHORISMATE-SYNTHASE-ENZRXN"	"[CHORISMATE-SYNTHASE-ENZRXN]"
"RXN-14188"	"ENZRXN-21438"	"[ENZRXN-21438]"
"RXN0-7143"	"ENZRXN0-7923"	"[ENZRXN0-7923]"
"5-OXOPROLINASE-ATP-HYDROLYSING-RXN"	"ENZRXN0-8389"	"[ENZRXN0-8389]"
"RXN0-6710"	"ENZRXN0-7467"	"[ENZRXN0-7467]"
"PRPPAMIDOTRANS-RXN"	"PRPPAMIDOTRANS-ENZRXN"	"[PRPPAMIDOTRANS-ENZRXN]"
"RXN0-5231"	"ENZRXN0-6398"	"[ENZRXN0-6398]"
"RXN-18605"	"ENZRXN0-8362"	"[ENZRXN0-8362]"
"ENTMULTI-RXN"	"ENTMULTI-ENZRXN"	"[ENTMULTI-ENZRXN]"
"RXN0-7010"	"ENZRXN0-7604"	"[ENZRXN0-7604]"
"H2PTERIDINEPYROPHOSPHOKIN-RXN"	"H2PTERIDINEPYROPHOSPHOKIN-ENZRXN"	"[H2PTERIDINEPYROPHOSPHOKIN-ENZRXN]"
"RXN-15297"	"ENZRXN0-7821"	"[ENZRXN0-7821]"
"RXN-15298"	"ENZRXN0-7822"	"[ENZRXN0-7822]"
"OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-RXN"	"OCTPRNL-METHYL-METHOXY-BENZOQ-OH-ENZRXN"	"[OCTPRNL-METHYL-METHOXY-BENZOQ-OH-ENZRXN]"
"6PGLUCONOLACT-RXN"	"6PGLUCONOLACT-ENZRXN"	"[6PGLUCONOLACT-ENZRXN]"
"RXN-15296"	"ENZRXN0-7820"	"[ENZRXN0-7820]"
"TRANS-RXN0-580"	"ENZRXN0-7825"	"[ENZRXN0-7825]"
"H2NEOPTERINALDOL-RXN"	"H2NEOPTERINALDOL-ENZRXN"	"[H2NEOPTERINALDOL-ENZRXN]"
"RXN-10856"	"ENZRXN0-7486"	"[ENZRXN0-7486]"
"DIHYDRONEOPTERIN-MONO-P-DEPHOS-RXN"	"DIHYDRONEOPTERIN-MONO-P-DEPHOS-ENZRXN"	"[DIHYDRONEOPTERIN-MONO-P-DEPHOS-ENZRXN]"
"H2NTPEPIM-RXN"	"H2NTPEPIM-ENZRXN"	"[H2NTPEPIM-ENZRXN]"
"RXN0-5507"	"ENZRXN0-6612"	"[ENZRXN0-6612]"
"H2NEOPTERINP3PYROPHOSPHOHYDRO-RXN"	"H2NEOPTERINP3PYROPHOSPHOHYDRO-ENZRXN"	"[H2NEOPTERINP3PYROPHOSPHOHYDRO-ENZRXN]"
"RXN-12093"	"ENZRXN-18674"	"[ENZRXN-18674]"
"RXN-12816"	"ENZRXN0-7671"	"[ENZRXN0-7671]"
"RXN-11396"	"ENZRXN-19804"	"[ENZRXN-19804]"
"RXN-14002"	"ENZRXN0-7672"	"[ENZRXN0-7672]"
"RXN-11397"	"ENZRXN0-7670"	"[ENZRXN0-7670]"
"5.3.3.14-RXN"	"TRANS-2-DECENOYL-ACP-ISOM-ENZRXN"	"[TRANS-2-DECENOYL-ACP-ISOM-ENZRXN]"
"OHBUTYRYL-COA-EPIM-RXN"	"ENZRXN0-2568"	"[ENZRXN0-2568, OHBUTYRYL-COA-EPIM-ENZRXN]"
"3-HYDROXYDECANOYL-ACP-DEHYDR-RXN"	"FABZ-ENZRXN"	"[FABZ-ENZRXN, 3-HYDROXYDECANOYL-ACP-DEHYDR-ENZRXN]"
"3-OXOACYL-ACP-REDUCT-RXN"	"3-OXOACYL-ACP-REDUCT-ENZRXN"	"[3-OXOACYL-ACP-REDUCT-ENZRXN]"
"4.2.1.58-RXN"	"ENZRXN0-7978"	"[ENZRXN0-7978]"
"RXN-9514"	"ENZRXN0-7445"	"[ENZRXN0-7445]"
"RXN-9655"	"ENZRXN0-7976"	"[ENZRXN0-7976, FABAUNSATDEHYDR-ENZRXN]"
"RXN-9533"	"ENZRXN0-7974"	"[ENZRXN0-7974]"
"RXN-11477"	"ENZRXN-17869"	"[ENZRXN-17869]"
"RXN-11476"	"ENZRXN-17867"	"[ENZRXN-17867]"
"4.2.1.61-RXN"	"ENZRXN0-7980"	"[ENZRXN0-7980]"
"RXN-9520"	"ENZRXN0-7975"	"[ENZRXN0-7975]"
"4.2.1.59-RXN"	"ENZRXN0-7979"	"[ENZRXN0-7979]"
"RXN-11481"	"ENZRXN-17870"	"[ENZRXN-17870]"
"RXN-11480"	"ENZRXN-17868"	"[ENZRXN-17868]"
"RXN-9537"	"ENZRXN0-7977"	"[ENZRXN0-7977]"
"UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN"	"UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-ENZRXN"	"[UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-ENZRXN]"
"UDPNACETYLGLUCOSAMACYLTRANS-RXN"	"UDPNACETYLGLUCOSAMACYLTRANS-ENZRXN"	"[UDPNACETYLGLUCOSAMACYLTRANS-ENZRXN]"
"RXN-9557"	"ENZRXN-23151"	"[ENZRXN-23151]"
"RXN-9556"	"ENZRXN-23152"	"[ENZRXN-23152]"
"RXN0-2144"	"ENZRXN0-2881"	"[ENZRXN0-2881]"
"RXN0-2142"	"ENZRXN0-2861"	"[ENZRXN0-2861]"
"RXN-10656"	"ENZRXN-16660"	"[ENZRXN-16660]"
"RXN-10655"	"ENZRXN-16657"	"[ENZRXN-16657]"
"RXN-10660"	"ENZRXN-16661"	"[ENZRXN-16661]"
"RXN-10659"	"ENZRXN-16656"	"[ENZRXN-16656]"
"ENOYL-COA-HYDRAT-RXN"	"ENOYL-COA-HYDRAT-ENZRXN"	"[ENOYL-COA-HYDRAT-ENZRXN, ENZRXN0-2571]"
"OHACYL-COA-DEHYDROG-RXN"	"ENZRXN0-2566"	"[ENZRXN0-2566, OHACYL-COA-DEHYDROG-ENZRXN]"
"ENOYL-COA-DELTA-ISOM-RXN"	"ENOYL-COA-DELTA-ISOM-ENZRXN"	"[ENOYL-COA-DELTA-ISOM-ENZRXN, ENZRXN0-2567]"
"RXN0-2141"	"ENZRXN0-2844"	"[ENZRXN0-2844]"
"RXN-10654"	"ENZRXN-16654"	"[ENZRXN-16654]"
"RXN0-2145"	"ENZRXN0-2882"	"[ENZRXN0-2882]"
"5-FORMYL-THF-CYCLO-LIGASE-RXN"	"ENZRXN0-7417"	"[ENZRXN0-7417]"
"RXN-10658"	"ENZRXN-16655"	"[ENZRXN-16655]"
"RXN-10657"	"ENZRXN-16658"	"[ENZRXN-16658]"
"RXN-11277"	"ENZRXN0-5861"	"[ENZRXN0-5861]"
"GLYCOGEN-BRANCH-RXN"	"GLYCOGEN-BRANCH-ENZRXN"	"[GLYCOGEN-BRANCH-ENZRXN]"
"ALPHA-AMYL-RXN"	"ALPHA-AMYL-CYTO-ENZRXN"	"[ALPHA-AMYL-CYTO-ENZRXN]"
"RXN0-5181"	"ALPHA-AMYL-PERI-ENZRXN"	"[ALPHA-AMYL-PERI-ENZRXN]"
"RXN-19312"	"ENZRXN0-8409"	"[ENZRXN0-8409, ENZRXN0-8407]"
"LYSOPHOSPHOLIPASE-RXN"	"ENZRXN0-6437"	"[ENZRXN0-6437]"
"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN"	"ENZRXN0-6620"	"[ENZRXN0-6620]"
"RXN0-1842"	"ENZRXN0-2341"	"[ENZRXN0-2341]"
"AICARTRANSFORM-RXN"	"AICARTRANSFORM-ENZRXN"	"[AICARTRANSFORM-ENZRXN]"
"METHIONYL-TRNA-FORMYLTRANSFERASE-RXN"	"ENZRXN0-2941"	"[ENZRXN0-2941]"
"FORMYLTHFDEFORMYL-RXN"	"FORMYLTHFDEFORMYL-ENZRXN"	"[FORMYLTHFDEFORMYL-ENZRXN]"
"GART-RXN"	"GART-ENZRXN"	"[GART-ENZRXN]"
"DEOXYNUCLEOTIDE-3-PHOSPHATASE-RXN"	"ENZRXN0-7764"	"[ENZRXN0-7764]"
"RXN0-3741"	"ENZRXN0-7767"	"[ENZRXN0-7767, ENZRXN0-7705, ENZRXN0-6519, ENZRXN0-5221]"
"DNA-DIRECTED-DNA-POLYMERASE-RXN"	"ENZRXN0-6156"	"[ENZRXN0-6156, ENZRXN0-6145, ENZRXN0-6142, ENZRXN0-6081, ENZRXN0-3861]"
"RXN0-5514"	"ENZRXN0-6620"	"[ENZRXN0-6620]"
"ACYLCOASYN-RXN"	"ENZRXN0-2570"	"[ENZRXN0-2570, ACYLCOASYN-ENZRXN]"
"TRANS-RXN0-623"	"ENZRXN0-8175"	"[ENZRXN0-8175, ENZRXN0-8174]"
"ACECOATRANS-RXN"	"ACECOATRANS-ENZRXN"	"[ACECOATRANS-ENZRXN]"
"KETOACYLCOATHIOL-RXN"	"ENZRXN0-2569"	"[ENZRXN0-2569, KETOACYLCOATHIOL-ENZRXN]"
"ACYLCOADEHYDROG-RXN"	"ACYLCOADEHYDROG-ENZRXN"	"[ACYLCOADEHYDROG-ENZRXN]"
"TRANSENOYLCOARED-RXN"	"TRANSENOYLCOARED-ENZRXN"	"[TRANSENOYLCOARED-ENZRXN]"
"THIOESTER-RXN"	"ENZRXN0-6436"	"[ENZRXN0-6436]"
"ENOYL-ACP-REDUCT-NADH-RXN"	"ENOYL-ACP-REDUCT-NADH-ENZRXN"	"[ENOYL-ACP-REDUCT-NADH-ENZRXN]"
"RXN-15891"	"ENZRXN-23153"	"[ENZRXN-23153]"
"RXN0-7122"	"ENZRXN0-7910"	"[ENZRXN0-7910]"
"TRANS-RXN-294"	"ENZRXN0-8118"	"[ENZRXN0-8118]"
"RXN-19311"	"ENZRXN0-8408"	"[ENZRXN0-8408, ENZRXN0-8406]"
"RXN0-7083"	"ENZRXN0-7815"	"[ENZRXN0-7815]"
"RXN-18710"	"ENZRXN-25690"	"[ENZRXN-25690]"
"RXN-11837"	"ENZRXN0-2502"	"[ENZRXN0-2502]"
"RXN0-6526"	"ENZRXN0-7395"	"[ENZRXN0-7395]"
"PHOSPHASERDECARB-RXN"	"PHOSPHASERDECARB-ENZRXN"	"[PHOSPHASERDECARB-ENZRXN]"
"RXN0-7283"	"ENZRXN0-8385"	"[ENZRXN0-8385]"
"RXN0-5510"	"ENZRXN0-6617"	"[ENZRXN0-6617]"
"RXN0-5062"	"ENZRXN0-6170"	"[ENZRXN0-6170]"
"RXN0-6556"	"ENZRXN0-7424"	"[ENZRXN0-7424]"
"RXN-6321"	"ENZRXN0-7472"	"[ENZRXN0-7472]"
"METHENYLTHFCYCLOHYDRO-RXN"	"METHENYLTHFCYCLOHYDRO-ENZRXN"	"[METHENYLTHFCYCLOHYDRO-ENZRXN]"
"3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN"	"3-METHYL-2-OXOBUT-OHCH3XFER-ENZRXN"	"[3-METHYL-2-OXOBUT-OHCH3XFER-ENZRXN]"
"THYMIDYLATESYN-RXN"	"THYMIDYLATESYN-ENZRXN"	"[THYMIDYLATESYN-ENZRXN]"
"METHYLENETHFDEHYDROG-NADP-RXN"	"METHYLENETHFDEHYDROG-NADP-ENZRXN"	"[METHYLENETHFDEHYDROG-NADP-ENZRXN]"
"1.5.1.34-RXN"	"ENZRXN0-244"	"[ENZRXN0-244, DIHYDROPTERIREDUCT-ENZRXN]"
"RXN0-7081"	"ENZRXN0-7814"	"[ENZRXN0-7814]"
"RXN0-7067"	"ENZRXN0-7772"	"[ENZRXN0-7772]"
"GAMMA-GLUTAMYLTRANSFERASE-RXN"	"ENZRXN0-2121"	"[ENZRXN0-2121]"
"RXN0-2281"	"ENZRXN0-3161"	"[ENZRXN0-3161]"
"1.5.1.20-RXN"	"METHYLENETHFREDUCT-ENZRXN"	"[METHYLENETHFREDUCT-ENZRXN]"
"RXN-18435"	"ENZRXN-25484"	"[ENZRXN-25484]"
"RXN0-6522"	"ENZRXN0-7391"	"[ENZRXN0-7391]"
"3.2.1.21-RXN"	"ENZRXN0-6204"	"[ENZRXN0-6204]"
"GALACTOACETYLTRAN-RXN"	"GALACTOACETYLTRAN-ENZRXN"	"[GALACTOACETYLTRAN-ENZRXN]"
"BETA-GLUCURONID-RXN"	"BETA-GLUCURONID-ENZRXN"	"[BETA-GLUCURONID-ENZRXN]"
"BETA-LACTAMASE-RXN"	"ENZRXN0-8404"	"[ENZRXN0-8404, ENZRXN0-6609, ENZRXN0-2709]"
"RXN-9516"	"ENZRXN-15226"	"[ENZRXN-15226]"
"RXN-9657"	"ENZRXN0-7438"	"[ENZRXN0-7438]"
"TRANS-RXN0-517"	"ENZRXN0-7561"	"[ENZRXN0-7561]"
"RXN-12473"	"ENZRXN-19567"	"[ENZRXN-19567]"
"CARBOXYLESTERASE-RXN"	"ENZRXN0-8139"	"[ENZRXN0-8139, ENZRXN0-2001]"
"CDPDIGLYPYPHOSPHA-RXN"	"CDPDIGLYPYPHOSPHA-ENZRXN"	"[CDPDIGLYPYPHOSPHA-ENZRXN]"
"PHOSPHASERSYN-RXN"	"PHOSPHASERSYN-ENZRXN"	"[PHOSPHASERSYN-ENZRXN]"
"PHOSPHAGLYPSYN-RXN"	"PHOSPHAGLYPSYN-ENZRXN"	"[PHOSPHAGLYPSYN-ENZRXN]"
"RXN-19004"	"ENZRXN0-8379"	"[ENZRXN0-8379]"
"RXN-9558"	"ENZRXN0-7706"	"[ENZRXN0-7706]"
"RXN-17016"	"ENZRXN0-7988"	"[ENZRXN0-7988]"
"RXN-9555"	"ENZRXN0-7584"	"[ENZRXN0-7584]"
"CITRYLY-RXN"	"CITRYLY-ENZRXN"	"[CITRYLY-ENZRXN]"
"RXN-1961"	"ENZRXN0-2501"	"[ENZRXN0-2501]"
"RXN0-5418"	"ENZRXN0-6583"	"[ENZRXN0-6583]"
"RXN-11193"	"DAADEHYDROG-ENZRXN"	"[DAADEHYDROG-ENZRXN]"
"RXN-15041"	"ENZRXN-22303"	"[ENZRXN-22303]"
"TRANS-RXN-98"	"TRANS-ENZRXN-98"	"[TRANS-ENZRXN-98]"
"RXN0-2601"	"ENZRXN0-8376"	"[ENZRXN0-8376, ENZRXN-2004]"
"RXN-9025"	"ENZRXN-23799"	"[ENZRXN-23799]"
"RXN-9531"	"ENZRXN-15223"	"[ENZRXN-15223]"
"RXN-9660"	"ENZRXN0-7441"	"[ENZRXN0-7441]"
"TRANS-RXN0-609"	"ENZRXN0-8183"	"[ENZRXN0-8183, ENZRXN0-8053, ENZRXN0-8026]"
"DEOXYRIBODIPYRIMIDINE-PHOTOLYASE-RXN"	"ENZRXN0-1601"	"[ENZRXN0-1601]"
"RXN-19026"	"ENZRXN-25884"	"[ENZRXN-25884]"
"RXN-19025"	"ENZRXN-25883"	"[ENZRXN-25883]"
"3.4.13.18-RXN"	"ENZRXN0-4381"	"[ENZRXN0-4381]"
"3.4.13.9-RXN"	"ENZRXN0-4121"	"[ENZRXN0-4121]"
"TRANS-RXN0-288"	"ENZRXN0-7792"	"[ENZRXN0-7792, ENZRXN0-7311, ENZRXN0-7304, ENZRXN0-6615]"
"3.4.13.21-RXN"	"ENZRXN0-4841"	"[ENZRXN0-4841]"
"RXN0-7203"	"ENZRXN0-8233"	"[ENZRXN0-8233, ENZRXN0-8214, ENZRXN0-8196]"
"4.2.99.18-RXN"	"ENZRXN0-7780"	"[ENZRXN0-7780, ENZRXN0-02002]"
"3.1.21.7-RXN"	"ENZRXN0-6302"	"[ENZRXN0-6302]"
"RXN-17823"	"ENZRXN0-8304"	"[ENZRXN0-8304]"
"RXN0-5100"	"ENZRXN0-6203"	"[ENZRXN0-6203]"
"RXN0-2604"	"ENZRXN-2007"	"[ENZRXN-2007]"
"RXN-9535"	"ENZRXN-15224"	"[ENZRXN-15224]"
"LAUROYLACYLTRAN-RXN"	"LAUROYLACYLTRAN-ENZRXN"	"[LAUROYLACYLTRAN-ENZRXN]"
"RXN-9661"	"ENZRXN0-7442"	"[ENZRXN0-7442]"
"5.99.1.3-RXN"	"ENZRXN0-6160"	"[ENZRXN0-6160]"
"RXN0-5039"	"ENZRXN0-6276"	"[ENZRXN0-6276, ENZRXN0-6158]"
"RXN0-7100"	"ENZRXN0-8349"	"[ENZRXN0-8349, ENZRXN0-7848]"
"RXN0-2605"	"ENZRXN-2008"	"[ENZRXN-2008]"
"3.1.21.1-RXN"	"ENZRXN0-6154"	"[ENZRXN0-6154]"
"RXN-11135"	"ENZRXN0-8383"	"[ENZRXN0-8383, ENZRXN0-8380]"
"RXN-11479"	"ENZRXN-17873"	"[ENZRXN-17873]"
"RXN-11478"	"ENZRXN-17871"	"[ENZRXN-17871]"
"GLYCPDIESTER-RXN"	"GLYCPDIESTER-CYTO-ENZRXN"	"[GLYCPDIESTER-CYTO-ENZRXN, GLYCPDIESTER-PERI-ENZRXN]"
"TRANS-RXN0-573"	"ENZRXN0-7800"	"[ENZRXN0-7800]"
"GLYCOPHOSPHORYL-RXN"	"GLYCOPHOSPHORYL-ENZRXN"	"[GLYCOPHOSPHORYL-ENZRXN]"
"RXN0-7210"	"ENZRXN0-8239"	"[ENZRXN0-8239, ENZRXN0-8220, ENZRXN0-8201]"
"RXN0-1321"	"ENZRXN0-1641"	"[ENZRXN0-1641]"
"RXN-9523"	"ENZRXN-15227"	"[ENZRXN-15227]"
"RXN-9658"	"ENZRXN0-7439"	"[ENZRXN0-7439]"
"3.1.4.14-RXN"	"ENZRXN0-5902"	"[ENZRXN0-5902]"
"CITC-RXN"	"CITC-ENZRXN"	"[CITC-ENZRXN]"
"RXN0-7243"	"ENZRXN0-8224"	"[ENZRXN0-8224, ENZRXN0-8205, ENZRXN0-8187]"
"RXN-17943"	"ENZRXN-24992"	"[ENZRXN-24992]"
"RXN0-7246"	"ENZRXN0-8227"	"[ENZRXN0-8227, ENZRXN0-8208, ENZRXN0-8190]"
"RXN0-5129"	"ENZRXN0-6231"	"[ENZRXN0-6231]"
"2.4.1.56-RXN"	"ENZRXN0-7545"	"[ENZRXN0-7545]"
"3.6.3.39-RXN"	"ENZRXN0-6535"	"[ENZRXN0-6535]"
"TRANS-RXN-237"	"ENZRXN0-7641"	"[ENZRXN0-7641]"
"RXN0-3201"	"ENZRXN0-8368"	"[ENZRXN0-8368, ENZRXN0-4343]"
"RXN0-1802"	"ENZRXN0-2243"	"[ENZRXN0-2243]"
"TRANS-RXN-295"	"ENZRXN0-8119"	"[ENZRXN0-8119]"
"TRANS-RXN0-224"	"TRANS-ENZRXN-324"	"[TRANS-ENZRXN-324]"
"3-OXOACYL-ACP-SYNTH-RXN"	"3-OXOACYL-ACP-SYNTHII-ENZRXN"	"[3-OXOACYL-ACP-SYNTHII-ENZRXN, 3-OXOACYL-ACP-SYNTHI-ENZRXN]"
"3-OXOACYL-ACP-SYNTH-BASE-RXN"	"3-OXOACYL-ACP-SYNTHI-BASE-ENZRXN"	"[3-OXOACYL-ACP-SYNTHI-BASE-ENZRXN, 3-OXOACYL-ACP-SYNTHII-BASE-ENZRXN]"
"MALONYL-ACPDECARBOX-RXN"	"MALONYL-ACPDECARBOX-ENZRXN"	"[MALONYL-ACPDECARBOX-ENZRXN]"
"RXN-17392"	"ENZRXN0-8107"	"[ENZRXN0-8107, ENZRXN0-8106, ENZRXN0-8104, ENZRXN0-8102, ENZRXN0-8101]"
"RXN-17391"	"ENZRXN0-8109"	"[ENZRXN0-8109, ENZRXN0-8108, ENZRXN0-8105, ENZRXN0-8103, ENZRXN0-8100, ENZRXN0-8099, ENZRXN0-8097]"
"RXN0-7241"	"ENZRXN0-8241"	"[ENZRXN0-8241, ENZRXN0-8221, ENZRXN0-8185]"
"RXN0-5256"	"FORMHYDROGI-ENZRXN"	"[FORMHYDROGI-ENZRXN, FORMHYDROG2-ENZRXN]"
"RXN0-5388"	"ENZRXN0-6540"	"[ENZRXN0-6540]"
"RXN0-7123"	"ENZRXN0-7913"	"[ENZRXN0-7913]"
"RXN0-2625"	"ENZRXN-2016"	"[ENZRXN-2016]"
"RXN0-7207"	"ENZRXN0-8236"	"[ENZRXN0-8236, ENZRXN0-8217, ENZRXN0-8184]"
"RXN-17022"	"ENZRXN0-7991"	"[ENZRXN0-7991]"
"RXN-9539"	"ENZRXN-15225"	"[ENZRXN-15225]"
"MYRISTOYLACYLTRAN-RXN"	"MYRISTOYLACYLTRAN-ENZRXN"	"[MYRISTOYLACYLTRAN-ENZRXN]"
